zpid,latest_salemonth,latest_saleyear
111373481,3,2020
29505988,7,2019
29515480,8,2019
70348995,7,2020
64644454,8,2020
80090485,3,2020
29508495,6,2019
29488917,6,2018
29513476,4,2020
64913947,7,2020
80108483,8,2020
29486410,5,2020
83820994,11,2020
64470445,8,2019
58317473,9,2019
29500968,6,2019
29506494,4,2018
58314907,2,2019
29505965,6,2018
63838992,2,2020
58314905,10,2019
29511970,3,2020
80098436,6,2018
58314904,10,2020
145656490,2,2020
29510470,10,2019
29500958,5,2020
70357490,9,2020
29486401,9,2020
83818907,11,2018
111371969,10,2020
29505955,11,2018
83831967,8,2018
29508489,5,2019
29480900,9,2019
70357487,2,2020
64677903,6,2018
29515466,3,2019
80101954,9,2018
29488899,9,2020
29515465,5,2019
251030984,7,2020
80089897,3,2018
29503445,5,2018
58314897,6,2019
29510465,6,2019
64525388,8,2020
29513984,6,2019
29503444,5,2020
29488893,10,2018
83823963,1,2019
29513983,10,2018
29500932,3,2019
29507462,12,2020
29480892,12,2020
83823461,5,2020
119623481,7,2020
29488882,11,2019
80108425,8,2020
64893873,7,2020
29486380,8,2020
29508481,3,2020
29497425,2,2018
89546958,7,2018
29486361,1,2019
29511955,3,2020
29498923,7,2020
29490352,5,2018
29510979,12,2019
29497420,4,2019
29511954,11,2019
29500919,11,2018
29483341,10,2018
145657978,1,2020
63395418,1,2019
58314832,7,2019
29513449,3,2019
83812978,6,2019
64669862,8,2019
29486319,3,2018
29512977,5,2019
29486313,9,2019
145657976,2,2019
29510447,2,2020
63395416,7,2018
83813946,4,2020
2100731975,6,2020
29485496,1,2020
29515439,6,2018
29506415,10,2019
119614973,7,2020
29515438,4,2019
29506413,9,2019
29508470,5,2018
29480774,6,2018
29513438,5,2019
80089912,9,2019
58314765,11,2020
29515437,5,2020
119622968,8,2018
29506412,10,2019
58314761,12,2020
29486259,10,2019
29501412,12,2019
112087929,4,2020
29506411,7,2019
145656425,10,2019
29510965,7,2019
29498909,12,2019
251029334,3,2020
29511924,10,2020
2089972964,11,2018
58314756,2,2018
112087923,4,2019
29490491,10,2020
70342905,11,2019
29515423,2,2018
29490485,6,2018
29510963,9,2020
58316405,7,2020
80090328,1,2020
145656422,8,2019
58314740,12,2019
29506405,4,2020
29511919,2,2020
29508457,6,2018
80101497,7,2019
29501404,10,2020
125900918,7,2020
64772319,4,2020
58314727,3,2019
29515417,9,2020
29497403,10,2018
64498816,2,2020
2082862916,5,2020
29510954,9,2019
29502899,11,2019
29511914,7,2018
29498898,8,2020
58314221,8,2020
83819308,8,2019
29498897,9,2019
58187214,11,2020
119617410,7,2019
145657445,10,2018
80097306,6,2018
29497394,1,2019
58314710,3,2019
29515409,8,2019
70343806,5,2020
29508444,6,2020
63351391,11,2019
58317519,7,2018
119623943,5,2018
29486204,12,2020
29514908,7,2020
29500890,7,2020
29480703,3,2019
29508443,9,2019
80087305,11,2018
112087905,6,2019
70331740,3,2019
29477740,6,2018
29477739,5,2019
29477738,8,2019
70356737,12,2019
70331737,7,2019
29477683,12,2020
29477737,6,2020
70356735,12,2018
70356734,10,2020
70356730,11,2020
70331730,9,2019
60136229,7,2020
29477734,8,2018
60136219,12,2020
29475719,9,2019
145656218,8,2020
29477717,3,2019
114406705,9,2018
29477700,12,2020
64668992,6,2020
29475698,8,2018
70348197,12,2019
29475696,4,2018
2091181194,5,2019
29477694,3,2020
29477690,9,2019
29477991,8,2020
29477689,11,2020
29477688,10,2019
29477682,10,2019
80102679,5,2018
60134332,1,2021
60136218,4,2020
144358169,3,2019
29477663,1,2020
29333157,8,2019
94642650,3,2020
29477646,9,2020
29477645,10,2020
64617142,7,2018
94642637,9,2018
29477637,11,2020
94642632,5,2019
29333130,8,2019
2124742113,8,2019
29333141,11,2019
2141256104,3,2020
29477604,7,2019
29477595,6,2018
64585089,8,2019
80091587,11,2019
64689585,2,2018
119622084,12,2018
29477583,12,2019
64861571,9,2020
64428070,6,2019
64633569,12,2019
29477563,8,2020
29477560,7,2020
29476057,3,2019
70342553,5,2020
29476053,6,2020
29323549,11,2020
145657546,10,2019
83829544,2,2018
80091044,8,2019
29478039,7,2019
29323539,7,2020
29478038,4,2020
70342536,4,2018
29487964,2,2018
89548463,3,2020
29477183,10,2020
29484963,9,2020
29481963,5,2019
64557962,12,2020
29478461,6,2020
2093327459,3,2018
58312459,8,2018
124719957,3,2019
29482457,11,2020
29484955,10,2019
29478453,7,2020
29487951,3,2018
79980950,9,2020
29476448,11,2019
2131137447,10,2020
29478497,9,2019
29487945,8,2018
2078257995,9,2020
124844438,7,2018
29480438,11,2018
29478437,8,2019
70356995,9,2019
29482429,8,2018
83833423,4,2019
29487995,9,2020
29487918,10,2018
29476417,7,2019
29484993,10,2018
29474916,7,2019
29484912,3,2019
29479912,3,2020
29484992,5,2018
2078986905,10,2020
29480405,5,2018
29478401,9,2018
114406899,2,2019
29482397,6,2020
29478490,5,2018
29485891,6,2019
119628389,7,2019
29478445,12,2020
29478388,3,2019
29476388,6,2018
29482387,3,2018
29484883,8,2020
29479778,11,2020
29478380,12,2018
58312379,1,2020
29479875,4,2018
29485759,12,2020
29478371,3,2018
64759870,11,2018
29479870,3,2019
29476370,10,2020
2077545863,12,2020
29479863,2,2020
29480357,5,2018
29485855,2,2019
2080455482,6,2020
2077209354,1,2021
29478849,2,2019
29482495,1,2021
29489465,3,2018
29492463,2,2020
29489456,1,2020
29494450,11,2018
29492446,12,2018
29489446,12,2018
29494442,8,2019
29499960,2,2018
2079707456,6,2020
2097644454,11,2018
29467951,3,2019
29499939,5,2019
29467443,6,2018
241933942,5,2019
29499938,12,2018
29494441,8,2019
29499921,3,2019
29467920,7,2019
29499904,6,2019
29467901,7,2020
29492423,6,2020
124836897,2,2020
29467896,7,2020
29489420,7,2019
29502394,10,2018
29492452,4,2018
124836382,3,2020
29489467,9,2020
29467381,9,2018
29494380,6,2019
29494418,5,2018
29467379,5,2020
29467877,10,2020
29489415,6,2020
29466872,3,2020
29494414,7,2019
29466866,4,2019
29494412,2,2020
125888861,6,2019
29489410,5,2018
58311357,11,2018
29494409,2,2019
119624353,4,2018
29492375,9,2020
29466338,6,2020
29467836,10,2019
29492368,1,2020
29492364,8,2018
29468322,4,2018
70348792,11,2019
145656819,4,2019
29466816,3,2020
29487778,3,2020
29467808,8,2018
29492767,9,2020
29502292,1,2020
29492766,12,2019
29467792,7,2020
29466792,8,2019
29502288,7,2019
29467783,12,2020
29492758,12,2020
29468278,8,2019
29489743,9,2018
29466761,12,2019
29489477,5,2019
29502260,10,2018
29489741,1,2020
29467758,10,2019
29468756,7,2018
29487737,12,2018
29487730,7,2020
29468250,9,2019
29487728,10,2019
29467740,5,2018
29489706,3,2019
29361676,9,2019
80098159,9,2020
29359668,7,2018
64867656,2,2018
29359663,9,2020
29361662,4,2018
80087140,8,2018
29361486,8,2018
80106119,8,2019
29359981,9,2020
29361647,7,2020
29516700,11,2018
80090609,5,2018
29361642,8,2020
121658108,3,2020
29356981,9,2020
120900600,7,2020
120898697,6,2018
70343696,2,2020
83126086,11,2020
29361635,10,2020
29516696,3,2018
83126083,7,2019
29361630,4,2018
111372192,8,2018
80097480,5,2018
80092081,12,2020
29361629,3,2020
70343689,5,2020
80090575,1,2018
29359480,10,2019
121656071,6,2020
29515686,7,2018
70328185,6,2018
29361626,7,2019
83833071,9,2019
64816978,6,2018
29356978,3,2019
64879069,6,2020
29515684,1,2019
29361611,4,2019
70331975,5,2019
29515681,10,2019
29361610,6,2018
83817556,7,2019
111373552,10,2018
80105177,1,2019
29359599,9,2019
2079062175,11,2020
29359596,3,2019
70328175,11,2018
89548020,7,2019
29363595,6,2020
120896016,6,2018
70343674,8,2020
29361594,4,2020
29359594,9,2020
70343673,5,2019
29361586,3,2019
80090668,11,2019
80101508,9,2018
83815472,6,2018
29359577,7,2020
119619666,5,2018
29470508,8,2019
29359472,4,2018
29362573,11,2019
70337469,6,2019
111372001,7,2020
29515663,5,2019
29361573,11,2019
29356967,7,2020
89546500,8,2018
29363571,8,2019
111371162,6,2020
29363570,10,2020
83817463,4,2020
70343660,5,2019
29516159,4,2018
83830459,7,2018
29359564,7,2020
119624493,1,2020
83825957,5,2019
29359957,9,2018
29356957,5,2018
29363560,4,2018
29361560,7,2019
29356956,7,2019
29363559,10,2020
29515643,2,2020
125803484,12,2020
29359558,10,2020
29356951,9,2018
29363557,2,2019
125902635,3,2020
29361554,6,2020
70337447,8,2018
29363550,1,2020
29356947,5,2019
125807632,8,2018
70337446,9,2020
64841043,6,2019
69815944,5,2019
80103131,6,2020
29361537,4,2018
125903130,9,2020
120901128,5,2019
29361531,4,2018
29356944,8,2019
111371128,3,2019
29359530,5,2019
29356943,7,2020
29515628,3,2020
29361529,7,2020
29359527,7,2019
80091939,8,2020
124841991,4,2018
80096627,12,2020
2079821938,10,2020
251032625,9,2020
29515125,9,2020
83813507,5,2020
29515624,2,2020
83825933,10,2020
29363503,4,2018
29516119,8,2019
29361503,8,2020
70337432,9,2020
119615116,6,2018
305434615,11,2020
29514990,5,2018
241939114,4,2018
29359930,12,2020
29359929,9,2020
241939112,4,2020
2081831111,12,2020
80098928,10,2018
29515109,2,2018
80095927,6,2019
124845105,7,2018
125808601,3,2020
83828926,8,2020
83816926,12,2020
70337426,7,2020
111373489,9,2018
80089595,8,2018
83819424,3,2018
83124921,4,2019
29359920,5,2019
63227919,4,2018
29515087,3,2018
29359919,7,2019
29515085,6,2019
83124910,11,2019
29515079,1,2019
64898910,1,2019
29359910,4,2018
120899575,9,2020
83830407,6,2020
29359907,5,2019
111373572,6,2018
83831405,11,2018
29515072,3,2018
70337404,5,2019
29515071,4,2019
29359904,8,2020
125916811,9,2018
29356904,9,2020
70337403,11,2018
29356902,8,2020
29515062,8,2020
29356901,7,2018
29515561,4,2018
70337400,11,2020
111372560,2,2018
70337421,10,2020
29515059,7,2019
29359898,9,2020
29359890,12,2020
29515052,8,2018
125806551,8,2019
83123889,9,2019
29515051,7,2019
29356889,4,2019
83123885,12,2020
29359923,6,2018
83123884,8,2018
60134382,2,2019
58317541,5,2019
70352380,12,2019
80107879,6,2018
80091032,5,2018
29359879,3,2018
29359878,3,2019
29359877,10,2020
125914520,7,2020
70352376,5,2019
29515020,6,2019
29515019,1,2020
29359874,6,2018
120898308,7,2018
70337373,10,2018
119627518,1,2020
64564373,10,2020
70352372,10,2020
64507870,5,2018
59988370,5,2018
114406010,4,2018
70352366,3,2018
80090865,5,2020
60134365,7,2020
60134364,4,2018
29359861,7,2018
70331858,7,2018
29359858,10,2018
29359857,4,2020
29359856,7,2019
63834854,5,2018
29359853,2,2020
64430924,11,2019
83823843,9,2018
83825842,4,2019
64903334,6,2020
29359834,4,2020
69815832,9,2020
29359827,10,2019
70352324,5,2019
29359824,10,2019
64513822,8,2020
29351911,6,2020
29351910,8,2020
70337321,11,2018
60136409,8,2019
2088949320,12,2018
29359401,9,2020
70336818,7,2020
29359400,6,2018
54582896,1,2020
29359815,3,2020
70344314,6,2020
29359377,9,2020
63834812,5,2020
29356871,4,2020
29356863,5,2018
64539808,1,2019
29359358,6,2020
63834805,5,2020
63834853,7,2020
29359353,8,2019
70337304,6,2020
29357304,8,2020
70337303,3,2020
58298343,7,2019
29356824,12,2020
2081038834,4,2020
70337302,4,2019
58298334,3,2019
29357298,8,2019
29359332,11,2020
70337297,6,2019
29356831,9,2018
29357295,7,2019
29357294,10,2019
29359324,5,2020
70337293,8,2020
83825792,7,2019
70337292,7,2019
58298313,12,2019
29357292,2,2019
29356813,12,2020
64761291,7,2020
29359311,3,2018
80097790,11,2018
58298310,6,2018
70337289,9,2020
58298301,2,2020
70337288,6,2018
29359301,5,2020
29470105,10,2019
64500286,7,2020
29350301,5,2019
241933104,8,2019
70337285,9,2020
58298300,4,2019
249912602,8,2020
79980784,9,2019
29356797,7,2020
64516283,4,2020
29470095,7,2019
29359288,7,2019
70337282,5,2018
29359282,5,2019
83814280,4,2020
29356781,10,2020
79980780,5,2019
63838086,6,2019
29359279,10,2019
29357280,2,2018
70342085,6,2018
29359278,1,2020
79980779,8,2018
70333776,11,2019
63838081,11,2020
2083966576,12,2019
70333769,6,2018
29359261,7,2019
83826767,6,2020
89550576,8,2020
29359259,2,2019
29357266,1,2019
29470074,4,2018
29350259,8,2019
70333765,4,2020
83826264,4,2019
249203072,5,2019
29359247,4,2019
80098764,6,2020
79980764,4,2020
29359238,7,2018
29359227,3,2020
29359222,9,2018
2079189565,6,2020
29354219,3,2020
70333760,6,2018
29470065,6,2020
29354216,6,2019
29357260,9,2020
58311564,12,2019
79980759,7,2018
54051706,12,2019
29359758,5,2019
29359206,9,2019
83817563,5,2018
29357257,10,2020
29354204,5,2020
29470062,11,2020
70337475,10,2020
83815700,5,2019
29357255,10,2018
29359751,9,2019
29354185,9,2019
29357248,11,2020
29354183,5,2018
58311545,4,2020
29359747,7,2019
29354168,9,2018
80104745,6,2019
29356799,8,2019
60138543,7,2019
29357241,7,2018
249434042,5,2019
29357240,7,2018
29357237,3,2019
89546538,9,2018
83830235,3,2019
83822735,6,2019
29357235,6,2019
83824146,7,2020
64488028,6,2018
29357231,7,2018
29354140,4,2018
58311526,4,2020
70348227,8,2019
29354119,8,2018
89549524,6,2019
29357222,7,2020
29348619,10,2020
29470018,9,2018
29354114,5,2018
60135516,9,2018
83816721,4,2019
29470015,9,2018
29354108,4,2019
29357218,4,2020
29359458,6,2019
29354106,5,2019
83820717,3,2020
29359716,6,2018
29354105,3,2020
63228508,5,2019
29354104,5,2018
145654713,1,2020
60135508,6,2019
29354103,10,2020
29359712,6,2019
83822707,6,2020
63228504,12,2019
29359707,5,2020
29354087,2,2020
29359706,6,2018
63228503,9,2018
29347586,8,2019
29357204,7,2020
60135501,6,2020
29354070,6,2018
29359702,11,2019
29357202,8,2019
29354069,6,2019
60135500,6,2018
83816201,3,2018
54769560,6,2018
70324116,12,2020
144185510,10,2020
29359691,4,2019
29347504,9,2020
80088188,7,2018
83830685,10,2020
69811184,10,2019
29359683,2,2018
64587681,2,2018
29359681,8,2020
70352680,9,2019
2096039179,6,2019
29357176,5,2020
29359674,9,2020
29357173,3,2019
83126672,7,2019
83825168,10,2020
83126668,5,2019
83818664,8,2020
83813163,5,2019
70352663,9,2019
70352660,8,2020
29359897,6,2019
29359660,2,2020
29359659,10,2018
29359657,4,2020
29357155,7,2020
29357154,6,2019
29357153,5,2018
63834822,6,2018
64508647,9,2020
29357140,3,2018
64569638,5,2019
29357138,6,2018
64652135,2,2018
83822134,3,2019
83822626,5,2019
29357126,10,2018
144179625,5,2018
29357116,10,2020
83814114,10,2018
83824113,8,2020
83830111,8,2019
70352611,3,2020
29357111,11,2018
64878610,9,2019
29359604,3,2019
29357102,6,2020
29357098,4,2019
89547592,1,2020
79980590,5,2019
70337590,8,2020
29357089,4,2019
29359588,2,2018
29357086,10,2019
70337583,4,2018
29359583,7,2018
29357083,11,2019
70337579,7,2018
70352577,11,2020
29357077,4,2019
70352576,7,2020
83815075,9,2020
70352575,5,2018
64838074,6,2018
29359571,12,2020
83825069,6,2020
70352569,4,2018
29359566,7,2020
83820060,12,2019
70337559,9,2018
29357058,2,2019
96635553,6,2020
70352553,4,2019
70337552,2,2019
79980551,5,2018
70352551,9,2019
83825050,5,2019
29357050,6,2020
70352549,9,2019
70337549,6,2018
29359547,5,2018
70352541,10,2018
29359540,7,2020
83827539,10,2020
29359539,6,2019
64803038,3,2019
83819037,1,2018
29359536,7,2020
83820035,6,2020
29359535,9,2019
29357034,11,2020
83817024,6,2020
29359522,9,2020
80088519,4,2018
70349018,2,2019
80104017,8,2019
70337517,11,2018
29359517,3,2018
29357014,11,2018
70337513,6,2018
29359513,8,2020
29359511,11,2020
29360005,3,2020
29357005,7,2019
83832503,7,2019
29359503,8,2018
29357003,7,2018
70337502,2,2020
58312473,9,2020
29323475,1,2019
58312471,5,2020
58312474,10,2020
29325971,5,2020
29472469,3,2018
29475499,1,2019
29473968,8,2018
80092967,9,2018
29475466,5,2018
29328463,6,2018
29323463,2,2018
29475498,7,2019
29328457,5,2019
29326456,8,2018
29322956,6,2019
29475455,9,2018
29472449,7,2019
29328448,3,2019
29473945,11,2018
29473940,9,2018
29326440,4,2019
29323440,7,2019
29326938,5,2018
29326936,6,2018
29326436,8,2020
29475433,8,2019
29328433,5,2019
29323433,6,2018
29475431,8,2018
29326930,5,2018
29322927,4,2018
29326926,11,2020
29332424,10,2019
29328422,9,2019
29323422,2,2019
29326419,12,2019
29326918,5,2020
2089877907,3,2019
29323405,5,2019
29326904,4,2018
29328402,3,2018
29473899,3,2019
29472397,6,2018
29475396,4,2019
2084637895,10,2019
29326181,12,2020
29472395,11,2019
79980393,12,2020
29475393,10,2019
29328393,7,2019
29475388,10,2018
29323388,12,2018
29328385,7,2019
29322884,10,2020
29325882,8,2019
29326381,4,2019
29332379,10,2020
29326379,6,2019
29328377,11,2020
29475376,1,2018
29322876,9,2019
29322874,3,2018
29322870,9,2019
29325869,7,2020
29473867,10,2020
29330363,11,2020
29326859,6,2019
29475354,4,2020
29326353,9,2018
29328425,1,2021
29475350,9,2018
29323343,6,2020
29475339,6,2019
29325839,4,2020
29475338,12,2020
29326337,6,2018
29325332,3,2019
29475329,8,2019
29473732,8,2020
29326326,3,2019
29474324,8,2020
29474318,3,2018
29323318,12,2019
29475314,4,2019
305429813,10,2020
29328313,8,2018
29474310,2,2018
29326810,11,2018
29323298,10,2020
29328489,1,2019
29473786,6,2020
29474285,2,2019
29474284,12,2020
29323283,6,2020
29323281,5,2019
29326277,9,2019
29323276,7,2020
124842760,12,2020
29472259,7,2019
29474258,7,2020
29326758,4,2018
29473755,7,2018
29472254,8,2018
29323252,5,2018
29473750,5,2019
29474249,10,2018
29323249,7,2019
58312245,10,2019
29474244,9,2018
29472242,6,2018
29473741,1,2020
29472235,9,2020
58297234,3,2019
29472230,6,2018
29323230,10,2019
29326728,8,2018
29474227,8,2020
29323226,1,2019
29472225,8,2018
29326224,9,2018
58297215,7,2018
58297213,6,2018
29473987,10,2019
29472212,3,2020
64602211,7,2019
29472210,5,2020
60136208,2,2019
29325207,6,2018
29323203,7,2019
29327201,4,2019
29327200,3,2020
29327198,12,2018
29326694,7,2019
29327193,7,2020
29326691,6,2019
29327183,4,2018
29326682,6,2018
29473680,6,2019
110537679,10,2018
29474178,7,2018
29327176,5,2018
29326176,6,2019
29474175,4,2018
29326673,10,2020
29326439,8,2020
29323168,7,2020
29475666,4,2018
29474164,5,2020
29475660,8,2018
114405159,2,2019
29326155,3,2018
2089430654,11,2018
29327154,7,2020
29475651,10,2019
29326146,6,2019
29326987,11,2019
29327144,12,2020
2121834142,11,2019
29326142,11,2020
29323142,9,2020
29326986,3,2018
29323136,1,2019
29474134,12,2019
29328483,11,2020
29473980,5,2019
29323132,8,2019
29326628,12,2018
2115151119,9,2019
29474119,3,2019
29326613,12,2020
29475612,9,2020
2077987104,10,2020
29326100,8,2020
29474099,8,2020
29326097,6,2020
29326095,2,2019
29472588,10,2018
29475581,4,2018
29322885,12,2020
29475577,7,2020
29472576,4,2018
29474072,6,2019
29323270,12,2020
29474070,11,2018
58312478,4,2018
29323070,6,2018
29472569,11,2020
29323068,9,2019
29323066,1,2020
29473978,7,2019
29472559,2,2018
29327058,7,2020
29475557,3,2018
29472556,7,2020
29474054,4,2019
29323053,5,2020
58312461,5,2020
64781050,2,2019
29472549,8,2020
251032548,11,2020
29323046,4,2020
29474042,4,2018
29472540,8,2019
29326977,4,2020
29326039,6,2018
29474035,10,2019
29323035,8,2020
29327033,12,2019
29474030,11,2018
29327030,11,2019
29323030,4,2019
29327020,5,2019
58312519,6,2018
29472517,8,2019
29323016,11,2018
29474015,10,2019
29327014,9,2019
29472508,3,2018
29475507,3,2020
29327007,12,2020
29323502,5,2018
29323001,8,2020
63838497,1,2020
29487495,11,2020
29487493,6,2019
70334994,12,2020
29507996,12,2018
29479490,7,2018
29479485,2,2020
29501990,8,2020
145655980,2,2020
29504988,4,2020
29484468,12,2019
29491975,8,2020
29504983,10,2019
29491970,8,2018
29481467,1,2020
64829480,5,2020
29501977,2,2020
70330975,2,2020
29484466,7,2019
29504971,12,2019
29486964,9,2018
29501971,12,2019
29491961,3,2018
119631970,2,2020
29478962,5,2018
29479461,6,2019
64909969,5,2019
29501963,12,2020
29491958,3,2020
29491954,10,2018
29501962,6,2019
29477448,2,2020
70334960,9,2018
29488918,3,2018
29486200,9,2020
29480691,7,2018
29480689,6,2018
58315186,5,2020
58314683,3,2018
29486180,8,2019
29486179,6,2019
29480677,8,2018
29480672,5,2020
29486165,6,2018
58315162,5,2020
58315155,2,2020
58315153,6,2018
29486153,8,2019
58315150,5,2019
29486150,1,2020
58315141,8,2020
2145702640,9,2020
29480636,7,2019
29480631,2,2020
29480629,1,2018
58315128,7,2020
58315117,9,2020
58315116,11,2018
58314613,6,2018
29480606,7,2020
29480603,7,2020
29480600,5,2019
58314598,6,2019
29480595,4,2020
29485483,7,2018
2145150551,10,2020
29490479,4,2019
29481048,3,2018
29481042,8,2018
29481030,6,2018
29485516,10,2020
29485510,11,2019
58314509,4,2019
29490802,8,2019
29495392,7,2020
29490794,3,2019
124837792,1,2020
124719964,9,2020
58312950,8,2020
29498458,6,2019
29490783,10,2019
2078450497,10,2020
29497958,3,2018
29490776,7,2020
29495453,2,2019
29479947,12,2019
29494998,7,2020
2084104446,7,2019
29486263,4,2018
