zpid,streetAddress,latestPrice
94641510,9000 Deer Haven Rd,939900
62608007,9719 Derecho Dr,709999
70356758,5716 Kempson Dr,609000
29503000,11797 Rim Rock Trl,599900
70331757,5601 Medicine Creek Dr,499900
2084891255,6234 Aviara Dr,439000
70331754,5700 Sunset Rdg,490000
29477753,8403 Red Willow Dr,359900
29477752,8405 Red Willow Dr,368000
70356747,7812 Meloncon Cv,669900
29509988,9721 Curlew Dr,250000
29511473,2623 Alcott Ln,289900
2091232469,10305 Autumn Wood Dr,408225
29511461,10203 Brantley Bnd,239900
64619453,10325 Beard Ave,354995
145656946,10613 Portico Ln,299000
29509944,2617 Piping Rock Trl,289999
29511443,2904 Wadsworth Way,334900
29511441,2900 Wadsworth Way,325000
29511438,2905 Wadsworth Way,315000
60138922,2512 Lynnbrook Dr,342500
29511421,10219 Lindshire Ln,357500
60138918,2420 Lynnbrook Dr,368000
60138915,2616 Lynnbrook Dr,360000
60138910,10705 Finsbury Dr,315000
64885887,10320 Beard Ave,275000
64449851,10409 Beard Ave,210000
64871347,10500 Beard Ave,384500
64490347,10317 Beard Ave,325000
29511342,10310 Gail Rd,195000
29511340,10306 Gail Rd,199999
64598336,10605 Hendon St,250000
70332833,3101 Lynnbrook Dr,399000
70332825,10817 Pall Mall Dr,399000
29510324,10201 Ivanhoe Trl,299900
70332813,10713 Pall Mall Dr,354900
70332810,3208 Lynnbrook Dr,312500
29510310,3013 Rochelle Dr,304900
29510309,3015 Rochelle Dr,315000
70332808,3200 Lynnbrook Dr,226900
64836308,2609 Bolton St,319900
70332807,10720 Chippenhook Ct,375000
29509804,9808 Briar Ridge Dr,300000
29509803,9806 Briar Ridge Dr,279000
60138864,10517 Lindshire Ln,395000
29509802,9804 Briar Ridge Dr,295000
29509800,9800 Briar Ridge Dr,285000
29509799,2645 Piping Rock Trl,262000
29510298,3106 Foxton Cv,270000
70332792,10812 Pall Mall Dr,349000
29510292,9806 Nightjar Dr,134900
64613787,2620 Bess Ln,299900
29507262,9720 Sugar Hill Dr,299900
29509752,2507 W Slaughter Ln,225000
29510247,3008 Foxton Cv,250000
29510241,3013 Foxton Cv,299900
29510240,3015 Foxton Cv,299000
70332736,2929 Fleet Dr,399900
29510232,3012 Jubilee Trl,335000
29510229,3006 Jubilee Trl,325000
70332728,3005 Lynnbrook Dr,349900
29510228,3004 Jubilee Trl,260000
70332725,3017 Lynnbrook Dr,400000
2082082489,1626 Rockland Dr,289900
2078337976,1408 Huckleberry Ln #83,309000
83126488,1600 Yoakum St #257,245000
70332724,10901 Strand St,253500
119625975,10040 Alley May Dr,350000
29507223,9615 Holly Springs Dr,260000
29509961,2515 Monarch Dr,375000
60138978,11412 Blairview Ln,319999
89552458,9909 Wading Pool Path,262090
70332720,3016 Lynnbrook Dr,314900
64494977,2216 Marcus Abrams Blvd,254000
29513925,10732 N Platt River Dr,245000
83126457,1606 Redwater Dr #125,279000
64507219,10424 Beard Ave,209000
29501557,8606 Bisbee Ct,309000
29513924,10730 N Platt River Dr,250000
64669708,2713 Blake St,349800
60138974,2321 Riker Ridge Trl,334900
29509957,2607 Monarch Dr,259000
29513922,10726 N Platt River Dr,269900
29509953,2511 Piping Rock Trl,435000
29514474,11320 Hillhaven Dr,284900
29493996,3318 Blumie St,375000
29497959,7904 Appomattox Dr,385000
70332705,10809 Strand St,379000
29493941,3411 Galesburg Dr,460000
29514464,2109 Ravenscroft Dr,295000
119557444,1301 Cedar Stand Pass,314990
29514414,11338 Canterbury Tales Ln,310000
29498986,2421 Roehampton Dr,385000
70332698,10701 Beard Ave,205180
29504483,9408 Tea Rose Trl,380000
29493929,7610 Galveston Ln,325000
119620439,1316 Meadowsouth Ln,249500
89549849,8207 Nicola Trl,378000
70332694,10521 Huxley St,209000
60138962,11321 Blairview Ln,264990
29501475,8606 Dandelion Trl,347000
29514411,11326 Canterbury Tales Ln,239999
89549937,9904 Alley May Dr,305000
114405961,11506 Eric Heiden Ct,279000
29512194,10416 Margra Ln,449000
89551301,3020 Sea Jay Dr,365000
29493906,7804 Brodie Ln,390000
29512910,915 Isernia Dr,325000
29509932,9817 Briar Ridge Dr,275000
60138961,11325 Blairview Ln,329900
29498280,8200 Avocet Dr,330000
70332685,3020 Fleet Dr,389900
29506972,2818 Firecrest Dr,260000
29493882,3304 Dalton St,355000
29514405,1414 Merchants Tale Ln,157000
29509931,9819 Briar Ridge Dr,335000
60138953,11217 Blairview Ln,314900
64523684,10505 Beard Ave,337000
29501471,8601 Dandelion Trl,295000
2079717862,3412 Dalton St #1,460000
29514402,1400 Merchants Tale Ln,240000
70332683,3012 Fleet Dr,350000
29493862,3412 Dalton St,199950
29514453,2120 Ravenscroft Dr,284000
89546266,3006 Sea Jay Dr,238900
29504470,9313 Silk Oak Cv,400000
29509928,9825 Briar Ridge Dr,315000
29501467,8609 Dandelion Trl,315000
29498260,8101 Fort Sumter Rd,390500
119617920,1313 Cedar Stand Pass,297500
29512182,2501 Sanders Ln,325000
64887452,2008 Wilma Rudolph Rd,225000
29514399,1329 Merchants Tale Ln,160000
29498254,8203 Avocet Dr,334900
29509911,9906 Willers Way,198000
29490847,7903 Tiger Eye Cv,329900
58317451,2201 Riker Ridge Trl,340000
29512899,910 Isernia Dr,300000
29498247,2704 Fort Sumter Cir,387000
29495843,8103 Treehouse Ln,299900
29506958,9302 Curlew Dr,239900
89548909,10116 Wading Pool Path,299700
29514496,11216 Pickard Ln,300000
29510174,10007 Brantley Bnd,300000
29514398,1401 Merchants Tale Ln,255000
89548731,3012 Sea Jay Dr,229900
29501455,8803 Dandelion Trl,305000
29509908,9900 Willers Way,225000
29498195,7905 Lowdes Dr,429900
70332671,10808 Strand St,300000
29504453,9201 Linkmeadow Dr,409000
29493840,3410 Elijah St,314000
89548693,8205 Nicola Trl,409000
29507169,2615 Monarch Dr,284900
29495828,8309 Treehouse Ln,275000
64439950,11125 Currin Ln,299997
29509904,9806 Willers Way,409000
29498662,8405 Siskin Cv,324000
29507168,2617 Monarch Dr,209900
29512888,10602 N Platt River Dr,224900
29501452,8809 Dandelion Trl,348900
29495826,8401 Treehouse Ln,320000
58317450,2205 Riker Ridge Trl,254900
63838636,2714 Gettysburg Dr,124900
29514386,1501 Merchants Tale Ln,265000
64558166,10204 Beard Ave,392500
29493825,3322 Thomas Kincheon St,345000
63838634,2706 Gettysburg Dr,385000
29509900,9708 Willers Way,309900
29501449,2910 Zeke Bnd,427500
29514379,11308 Canterbury Tales Ln,225000
89552394,1404 Middlefield Ct,320000
29504447,9309 Linkmeadow Dr,240000
60138947,11313 Chatam Berry Ln,284000
89546561,8211 Nicola Trl,399000
89548393,1421 Canopy Creek Way,317000
29503999,8904 Creekmont Cv,298900
114405946,11509 Eric Heiden Ct,315900
70332661,10713 Chippenhook Ct,325000
58317365,11321 Pardoners Tale Ln,255000
29506944,2811 Wilcrest Dr,445000
29493821,3311 Dalton St,525000
63838556,2713 Gettysburg Dr,319900
29509893,9906 Woodshire Dr,315000
29506971,2816 Firecrest Dr,296000
29498999,8401 Alabama Dr,315000
64465440,11128 Currin Ln,289900
29499048,2602 Gettysburg Dr,339000
29493819,3317 Dalton St,359000
29498998,2500 Monitor Dr,315000
29514440,2113 Desco Dr,265000
29507438,9501 Notches Dr,325000
70332659,10721 Chippenhook Ct,350000
89548887,1412 Canopy Creek Way,310000
29498997,2307 Stone River Dr,399000
29495315,7904 Clydesdale Dr,270000
60138939,11105 Chatam Berry Ln,335000
29512858,10310 Bilbrook Pl,349000
29507435,2924 Lagerway Cv,312900
29506885,9510 Queenswood Dr,500000
29499045,8104 Seminary Ridge Dr,399000
29506996,2601 Gadwall Cv,359000
60138937,11204 Blairview Ln,285000
29514351,1509 Canon Yeomans Trl,238000
29507432,2906 Lagerway Cv,285000
29495312,7808 Clydesdale Dr,255000
29499028,2603 Shiloh Dr,325000
29498996,2401 Stone River Dr,369900
29504425,9305 Bradner Dr,329000
29514350,1513 Canon Yeomans Trl,247400
64727656,10613 Hendon St,335000
70335431,11609 Bruce Jenner Ln,280000
124718796,8306 Longview Rd,564000
29495311,7806 Clydesdale Dr,339900
29512850,10507 Etta Ln,249900
29507420,9417 Notches Dr,335500
63379994,8307 Empress Blvd,199900
29494966,7314 Eganhill Dr,305000
69808924,2400 Wilma Rudolph Rd,275000
29495804,4006 Alexandria Dr,333000
29510142,10109 Lindshire Ln,375000
58317348,1421 Sir Thopas Trl,174999
29504419,9329 Bradner Dr,345000
29511986,11436 Cotulla Dr,575000
58317484,11613 Arbor Downs Rd,439000
29515483,12205 Barrel Bnd,420000
63838496,7906 Manassas Dr,364900
125808482,5212 Rain Lily Dr,488105
29500994,8101 Dowling Cv,334900
80089495,8505 Chick Pea Ln,178950
111373481,2100 Williston Loop,384800
29505988,8519 Birmingham Dr,269500
29515480,12223 Barrel Bnd,410000
70348995,10205 Anahuac Trl,319900
64644454,12010 Johnny Weismuller Ln UNIT 5,315000
80090485,813 Kevin Taylor Dr,345000
29508495,614 Hyde Park Pl,234990
29488917,4312 Dos Cabezas Dr,349000
29513476,11504 Gun Fight Ln,625000
64913947,2204 Mary Lou Retton Ln,195000
80108483,7707 Stephany Taylor Dr,390447
29486410,4703 Circle Oak Cv,475000
83820994,9704 Sydney Marilyn Ln,419000
64470445,2708 James Bausch Ln,290000
58317473,11604 Arbor Downs Rd,395000
29500968,7601 Wynne Ln,199000
29506494,1607 Cattle Cv,265000
58314907,6613 Lancret Hill Dr,459900
29505965,912 Wessex Way,259900
63838992,9908 Buffalo Lake Ln,289999
58314905,6617 Lancret Hill Dr,414900
29511970,11425 Carnelian Dr,449000
80098436,12000 Verchota Dr,279000
58314904,6701 Lancret Hill Dr,515000
145656490,908 Sleepy Dell Ln,329600
29510470,3749 Whitt Loop,459900
29500958,7710 Forest Wood Rd,379000
70357490,10209 Anahuac Trl,360000
29486401,3904 Tamil St,314900
83818907,11713 Channing Dr,249000
111371969,2505 Bear Springs Trl,499900
29505955,8606 Birmingham Dr,260000
83831967,2212 Turtle Mountain Bnd,337990
29508489,8514 Romney Rd,290000
29480900,5004 Dry Oak Trl,379000
70357487,10225 Anahuac Trl,214900
64677903,11719 Raymond C Ewry Ln,169900
29515466,12200 Barrel Bnd,350000
80101954,712 Ann Taylor Dr,365000
29488899,4300 Triboro Trl,369900
29515465,2808 Winding Brook Dr,275000
251030984,200 Virtus Bnd,325000
80089897,12025 Buzz Schneider Ln,295000
29503445,7608 Lunar Dr,296000
58314897,2912 Dillion Hill Dr,319900
29510465,3609 Whitt Loop,419900
64525388,11707 Raymond C Ewry Ln,295300
29513984,10703 Carovilli Dr,267000
29503444,7606 Lunar Dr,320000
29488893,4012 Kandy Dr,299999
83823963,2116 Turtle Mountain Bnd,357535
29513983,10705 Carovilli Dr,229000
29500932,1508 Damon Rd,269000
29507462,10102 Dobbin Dr,575000
29480892,4900 Dry Oak Trl,499900
83823461,6504 Estana Ln,489000
119623481,10013 Milla Cir #58,329900
29488882,4010 Jaffna Cv,275000
80108425,7711 Stephany Taylor Dr,379000
64893873,11702 Raymond C Ewry Ln,339900
29486380,7307 Saffron St,292500
29508481,8410 Romney Rd,339000
29497425,923 Acorn Oaks Dr,239999
89546958,4212 Wyldwood Rd,650000
29486361,3712 Kandy Dr,299900
29511955,11400 Carnelian Dr,474000
29498923,710 Prince Arn Dr,315000
29490352,7713 Palacios Dr,350000
29510979,9152 Swanson Ln,170000
29497420,912 Acorn Oaks Dr,318000
29511954,4444 Lost Oasis Holw,400000
29500919,1903 Keilbar Ln,275000
29483341,6805 One Oak Rd,620000
145657978,9505 Tanager Way #79,339000
63395418,1600 Strickland Dr,259400
58314832,6704 Lancret Hill Dr,439900
29513449,11412 Gun Fight Ln,450000
83812978,9617 Sawyer Fay Ln,339000
64669862,11906 Johnny Weismuller Ln,275000
29486319,3815 Kandy Dr,305000
29512977,742 Shade Tree Dr,285000
29486313,3911 Kandy Dr,269000
145657976,9306 Privet Dr #19,324900
29510447,10421 Steamboat Dr,575000
63395416,1514 Strickland Dr,258000
83813946,2432 Turtle Mountain Bnd,389444
2100731975,9304 Privet Dr,335000
29485496,6901 Loch Lommond St,530000
29515439,2609 Winding Brook Dr,319900
29506415,8427 Hindon Ln,285000
119614973,10125 Milla Cir #49,309900
29515438,2613 Winding Brook Dr,299500
29506413,1134 Tetbury Ln,285000
29508470,719 Great Britain Blvd,159000
29480774,6303 Sanderson Ave,379500
29513438,3214 Fort Worth Trl,379500
80089912,7715 Huddleston Ln,419900
58314765,6705 Side Saddle St,300000
29515437,2617 Winding Brook Dr,300000
119622968,9501 Bentley Garner Ln,369900
29506412,1130 Tetbury Ln,242625
58314761,6804 Side Saddle St,495000
29486259,7601 Wordham Dr,375000
29501412,7212 Teaberry Dr,399900
112087929,12224 Tawny Farms Rd #145,268000
29506411,8708 Devine Ln,354000
145656425,2117 Williston Loop,549000
29510965,605 Swanson Cv,162000
29498909,7102 Moat Cv,299000
251029334,1306 Catalan Rd #901,265000
29511924,11405 Sabinal Mesa Dr,519000
2089972964,9408 Hunter Ln,318830
58314756,6719 Lost Valley,368000
112087923,2509 Vintage Stave Rd,235000
29490491,4310 Clarno Dr,499000
70342905,8410 Dulcet Dr,304000
29515423,12315 Sugar Leaf Pl,325000
29490485,4302 Molokai Dr,369900
29510963,612 Swanson Cv,305900
58316405,8428 Steamline Cir,374900
80090328,1708 Strobel Ln,275000
145656422,5305 Allamanda Dr,574900
58314740,6808 Lost Valley,375000
29506405,1137 Tetbury Ln,319000
29511919,11425 Sabinal Mesa Dr,435000
29508457,711 Hyde Park Ct,259997
80101497,2004 Ocallahan Dr,316000
29501404,7508 Elderberry Dr,156500
125900918,5204 Cornflower Dr,550000
64772319,11613 Raymond C Ewry Ln,279800
58314727,6714 Lost Valley,399900
29515417,12300 Sugar Leaf Pl,380000
29497403,921 Bodark Ln,295900
64498816,11702 Jim Thorpe Ln,293000
2082862916,4725 Globe Mallow Dr,590000
29510954,308 Natali St,174900
29502899,7902 Persimmon Trl,159000
29511914,11416 Sabinal Mesa Dr,392500
29498898,7006 Castlekeep Way,308000
58314221,3511 Country White Ln,630000
83819308,11809 Hartley Cv,289000
29498897,7004 Castlekeep Way,300000
58187214,3312 Western Dr,424000
119617410,5201 Allamanda Dr,600000
145657445,9303 Lost Bridge Ln,315000
80097306,11817 Buzz Schneider Ln,279000
29497394,920 Acorn Oaks Dr,274500
58314710,6500 Lancret Hill Dr,385000
29515409,11956 Battle Bridge Dr,290000
70343806,1107 Saint Stanislaws Dr,279999
29508444,8500 Cornwall Dr,305000
63351391,1500 Strickland Dr,239979
58317519,11916 Sudbury Cv,400000
119623943,9417 Sydney Marilyn Ln,328900
29486204,3704 Holt Dr,346000
29514908,3712 Lost Oasis Holw,755000
29500890,703 Aletha Ln,375000
29480703,6207 Adel Cv,424900
29508443,8406 Cornwall Dr,222900
80087305,1813 Ralph Cox Rd,299000
112087905,2408 Claret Cv,240000
70331740,5716 Fort Benton Dr,478000
29477740,8307 Red Willow Dr,275000
29477739,8309 Red Willow Dr,207000
29477738,8311 Red Willow Dr,379000
70356737,7921 Menler Dr,509900
70331737,5620 Fort Benton Dr,575000
29477683,8211 Spring Valley Dr,485000
29477737,7203 Smokey Hill Rd,389000
70356735,5709 Walser Cv,489999
70356734,5717 Walser Cv,479000
70356730,5724 Walser Cv,649900
70331730,5824 Sunset Rdg,355000
60136229,8201 Cobblestone,530000
29477734,7209 Smokey Hill Rd,284900
60136219,5813 Medicine Creek Dr,695000
29475719,6202 Iguana Cir,205000
145656218,6819 Halesboro Dr,575000
29477717,8300 Farmington Ct,399900
114406705,6226 Aviara Dr E #13,389000
29477700,8202 Burnt Cir,340000
64668992,7204 Covered Bridge Dr,575000
29475698,5709 Parkwood Dr,425000
70348197,8524 Calera Dr,1499000
29475696,5805 Parkwood Dr,339500
2091181194,4901 Peralta Ln,2750000
29477694,8200 Hanbridge Ln,309000
29477690,7308 Scenic Brook Dr,370000
29477991,8406 Roan Ln,359900
29477689,7306 Scenic Brook Dr,256700
29477688,7304 Scenic Brook Dr,425000
29477682,8213 Spring Valley Dr,299000
80102679,7812 Tusman Dr,575000
60134332,8013 Cobblestone,649999
60136218,5821 Medicine Creek Dr,639000
144358169,8422 Red Willow Dr,420000
29477663,7205 Silvermine Dr,370000
29333157,3101 Creeks Edge Pkwy,574000
94642650,8320 Carranzo Dr,1725000
29477646,8004 Red Willow Dr,349500
29477645,8002 Red Willow Dr,380000
64617142,7308 Black Mountain Dr,450000
94642637,8221 Carranzo Dr,1475000
29477637,7101 Dunkirk Dr,445000
94642632,8317 Carranzo Dr,1650000
29333130,8712 Mendocino Dr,1995000
2124742113,6200 Aviara Dr,244990
29333141,8805 Mendocino Dr,1125000
2141256104,6914 Rifle Bnd #A-B,165000
29477604,7008 Chinook Dr,337900
29477595,6942 Chinook Dr,360000
64585089,8213 Cobblestone,549000
80091587,7816 Oteka Cv,539000
64689585,5204 Fort Benton Dr,454900
119622084,7322 Sunset Heights Cir #F-22,334900
29477583,8206 Red Willow Dr,379900
64861571,5224 Fort Benton Dr,629000
64428070,8005 Cobblestone,599900
64633569,7336 Covered Bridge Dr,539000
29477563,7218 S Brook Dr,380000
29477560,7107 Harvest Trail Dr,329999
29476057,7312 Covered Bridge Dr,499000
70342553,5712 Keli Ct,355000
29476053,7312 Roaring Springs Dr,520000
29323549,9519 Anchusa Trl,735000
145657546,8513 Moccasin Path,510000
83829544,4228 Verano Dr,315000
80091044,7800 Tusman Dr,515000
29478039,8312 Gallatin Dr,315000
29323539,6211 Mountain Shadows Dr,399000
29478038,8310 Gallatin Dr,237000
70342536,7324 Journeyville Dr,724999
29487964,405 Arbor Ln,329000
89548463,2703 La Mesa Dr,649000
29477183,4108 Clawson Rd,999950
29484963,5000 Greenheart Dr,430000
29481963,4307 S 1st St APT 101,169900
64557962,616 Twelve Oaks Ln,649000
29478461,816 Banister Ln,257000
2093327459,1104 Marcy St #A,519000
58312459,3744 Valley View Rd APT A,209900
124719957,1305 Casey St #A,424900
29482457,5007 Aberdeen Dr,250000
29484955,400 Wood Bine Dr,375000
29478453,811 S Center St,875000
29487951,406 Arbor Ln,318500
79980950,818 S Center St,725000
29476448,503 El Paso St,450000
2131137447,4417 Jester Dr #B,325000
29478497,3820 Southway Dr,625000
29487945,5304 Harvest Ln,284000
2078257995,4417 Jester Dr #A,340000
124844438,1303 Casey St #B,399900
29480438,4417 Banister Ln,264500
29478437,119 Lightsey Rd,375000
70356995,1606 Morgan Ln #B,319900
29482429,709 Orland Blvd,240000
83833423,1108 Blair Way,485000
29487995,5203 Greenheart Dr,429900
29487918,5209 Creekline Dr,314900
29476417,206 Ben Howell Dr,698000
29484993,305 Wood Bine Dr,335000
29474916,2605 Euclid Ave,525000
29484912,304 Thistlewood Dr,275000
29479912,4424 Diane Dr,325000
29484992,5001 Hedgewood Dr,369000
2078986905,4016 Valley View Rd #A,609900
29480405,4500 Hank Ave #A,469900
29478401,403 S Park Dr,665000
114406899,3505 Charlotte Rose Dr,439000
29482397,4807 Aberdeen Dr,389000
29478490,3606 Villa Ct,425000
29485891,800 Ramble Ln,395000
119628389,905 Cardinal Ln UNIT A,699900
29478445,805 Audrey Dr,1775000
29478388,300 Lightsey Rd,459000
29476388,2706 Wilson St #A,380000
29482387,803 Orland Blvd,249900
29484883,5004 Creekline Dr,434000
29479778,415 Normandy St,499999
29478380,115 Frederick St,399900
58312379,3809 Manchaca Rd APT G,209899
29479875,4415 Gillis St,360000
29485759,502 Arbor Ln,395500
29478371,133 Frederick St APT A,699000
64759870,613 Twelve Oaks Ln,524500
29479870,1311 Casey St,350000
29476370,2702 La Mesa Dr,1200000
2077545863,1105 Marcy St #2,529500
29479863,4412 Banister Ln,600000
29480357,4613 Richmond Ave,179997
29485855,703 Ramble Ln,419000
2080455482,4310 Jinx Ave #2,534950
2077209354,4417 Mount Vernon Dr #2,475000
29478849,4301 Hank Ave,300000
29482495,4622 S 1st St,390000
29489465,201 Sandra St,499000
29492463,5047 Fort Clark Dr,249900
29489456,314 W Stassney Ln,650000
29494450,6400 Sunstrip Dr,325000
29492446,5143 Fort Clark Dr,249000
29489446,5504 Humming Bird Ln,275000
29494442,303 Craigmont Dr,339000
29499960,4408 Dovewood Dr,187500
2079707456,5702 Palo Blanco Ln #A,329900
2097644454,5517 Juniper Junction Ln,249900
29467951,5224 Walnut Grove Ct,249900
29499939,2523 Dovemeadow Dr,249900
29467443,4713 Peach Grove Rd,205000
241933942,5502 Mesquite Crown Vw,697000
29499938,2521 Dovemeadow Dr,220500
29494441,305 Craigmont Dr,329900
29499921,2410 Dove Dr,110000
29467920,5502 Mesquite Grove Rd,255000
29499904,4412 Dove Dr,281000
29467901,5305 Teri Rd,285000
29492423,607 Battle Bend Blvd,499000
124836897,5805 Arbor Pavilion Ln #84,270000
29467896,5304 Meadow Crst,309998
29489420,405 Battle Bend Blvd,360000
29502394,4802 Flicker Ln,245000
29492452,5069 Fort Clark Dr,130000
124836382,5804 Loblolly Ln #95,249900
29489467,200 Ainsworth St,284500
29467381,5402 Spring Meadow Rd,190000
29494380,5609 Jacaranda Dr,115000
29494418,6213 Idlewood Cv,250000
29467379,5406 Spring Meadow Rd,220000
