zpid,yearBuilt,homeAge_years,livingAreaSqFt,numOfBedrooms,numOfBathrooms
29481392,1996,25,2933,4,3.0
70343607,2007,14,1708,3,2.0
64771607,2003,18,2842,4,4.0
29481389,1995,26,3241,4,3.0
70343606,2007,14,1708,3,2.0
29483386,1979,42,1907,3,2.0
119557605,2013,8,2138,4,3.0
29491384,1997,24,1716,3,0.0
29511103,1995,26,1267,3,2.0
29490884,1982,39,1312,3,2.0
83828102,2012,9,1992,4,2.0
29483884,1983,38,1558,3,2.0
29514102,1989,32,1291,3,3.0
29509101,1994,27,1448,3,2.0
29490883,1982,39,1524,3,2.5
2095002600,2017,4,2035,3,3.0
29487383,1994,27,3109,5,3.0
29514099,1989,32,1599,3,3.0
29490382,1984,37,1573,3,2.0
29509099,1994,27,1664,3,2.0
29484381,1993,28,2942,4,3.0
119622097,2013,8,2268,4,3.0
29490878,1987,34,1543,3,3.0
29511096,1995,26,1566,3,3.0
29490378,1984,37,1296,3,2.0
29509096,1993,28,1398,1,3.0
29483378,1999,22,3030,4,3.0
29506095,1984,37,1379,2,2.0
29490373,1984,37,1827,3,2.0
83817094,2012,9,2372,3,3.0
29486873,1992,29,2128,3,3.0
251032093,2018,3,1551,2,3.0
29483873,1986,35,2317,3,3.0
29506093,1984,37,1217,3,2.0
29491371,1998,23,2308,4,2.0
241930591,2016,5,2351,4,3.0
29487371,1995,26,2270,4,3.0
29484371,1993,28,1659,3,2.0
29509088,1986,35,1086,3,2.0
29508587,1982,39,892,2,1.0
29514086,1987,34,1177,3,2.0
29484370,1993,28,2786,4,2.5
29509083,1986,35,1201,3,2.0
29478868,1979,42,2348,4,3.0
29511081,1995,26,1476,3,3.0
29514079,1987,34,1117,3,2.0
29491367,1998,23,2174,3,3.0
29483867,1986,35,2314,4,3.0
29514076,1992,29,1501,3,2.0
29486866,1992,29,1745,3,2.0
58316574,1982,39,1663,3,2.0
29486852,1990,31,1896,4,2.0
58316071,1977,44,1661,5,2.0
29483851,1983,38,2116,3,3.0
29491350,1994,27,1731,3,2.0
58316069,1977,44,1546,4,3.0
29484350,1997,24,2422,4,3.0
58316068,1977,44,1034,3,2.0
29481350,1997,24,2153,3,2.0
29483987,1983,38,1803,4,3.0
29508567,1982,39,1217,3,2.0
29484343,1998,23,2278,3,3.0
58316066,1977,44,1161,3,2.0
29514066,1989,32,1847,4,3.0
29481341,1988,33,2522,3,3.0
2094959562,2017,4,1789,3,3.0
29483840,1986,35,2389,4,3.0
29513061,1987,34,1300,3,2.5
29506061,1984,37,1079,3,2.0
29491338,1994,27,2455,3,3.0
2082517560,2016,5,2035,3,3.0
83827060,2011,10,2122,4,3.0
29491336,1995,26,1858,4,2.0
29483834,1993,28,2040,4,3.0
29511050,1997,24,1204,3,3.0
251031046,2017,4,1352,3,2.0
29481333,1995,26,3052,4,3.0
29486830,1986,35,1637,4,2.0
124840543,2017,4,2216,4,3.0
29486828,1986,35,1512,3,2.0
29484328,1997,24,2687,3,3.0
58317042,1989,32,1752,3,2.0
29487325,1992,29,2570,4,3.0
29484325,1999,22,1902,3,2.0
29508542,1982,39,1180,3,2.0
29483825,1988,33,2171,3,2.0
29514041,1987,34,957,3,1.0
29491324,1993,28,2716,4,3.0
29480823,1980,41,1706,3,2.0
2077844040,2016,5,1803,3,3.0
80101535,2008,13,1436,3,2.0
29508532,1980,41,1396,3,2.0
29481316,1995,26,3524,4,3.0
29509031,1992,29,1674,3,2.0
29490315,1982,39,1631,3,2.0
29508531,2014,7,1806,3,3.0
29491308,1994,27,1618,3,2.0
29509030,1987,34,1301,3,2.0
29486986,1992,29,2516,3,3.0
29514029,1987,34,1891,4,3.0
29511028,1996,25,1299,3,2.0
29486800,1992,29,2207,3,2.0
29508528,1980,41,1363,3,2.0
29490299,1983,38,1396,3,3.0
29514026,1987,34,1386,3,3.0
29483297,1976,45,1987,3,2.0
29508526,1980,41,1174,3,2.0
29484295,1995,26,3251,5,3.0
29506026,1994,27,1486,3,2.0
251027794,1993,28,2056,4,3.0
29483794,1996,25,1781,3,2.0
89552525,2012,9,3467,6,3.0
29480794,1979,42,1814,4,3.0
29513025,1988,33,1724,4,3.0
29486793,1992,29,2137,4,2.0
29484293,1994,27,2906,4,3.0
2090413022,2018,3,1727,3,3.0
29483793,1996,25,1868,3,3.0
29486792,1992,29,2318,4,2.0
305427021,2018,3,1969,3,3.0
29479291,1994,27,2352,4,3.0
29506521,1984,37,1554,3,2.0
29484289,1993,28,2093,4,2.0
63839020,2004,17,2684,3,3.0
29506519,1985,36,1159,3,2.0
29481286,1998,23,2116,3,3.0
29511017,1996,25,1214,3,3.0
29490278,1982,39,1326,3,2.0
29483776,1996,25,1713,3,2.0
251029514,2017,4,1692,3,3.0
29483273,1977,44,2099,4,2.0
63839014,2004,17,2472,4,3.0
29484270,1990,31,2494,4,3.0
29491767,1998,23,1472,3,2.0
29483764,1992,29,2084,4,2.0
2087494510,2018,3,2038,3,2.0
29491263,1994,27,1681,3,2.0
29486761,1991,30,1834,4,2.0
29483760,1986,35,2481,4,3.0
29491759,1998,23,1932,3,3.0
29511008,1996,25,1090,2,2.0
29480983,1981,40,1763,3,2.0
63839007,2004,17,2342,4,3.0
29491255,1994,27,1908,4,2.0
70357505,2006,15,3096,4,4.0
29484255,1988,33,2889,4,3.0
63839005,2003,18,1748,3,2.0
29509504,1986,35,1185,3,2.0
70357502,2006,15,3096,4,3.0
29481252,1996,25,2728,4,3.0
29511000,1998,23,1261,3,2.0
29508500,1982,39,1822,4,3.0
29481742,1999,22,2379,3,3.0
29486737,1995,26,2321,4,4.0
29486733,1990,31,2010,3,2.0
29483732,1980,41,2004,3,2.0
29483225,1976,45,2306,3,2.0
29481225,1999,22,1646,3,2.0
29481223,1988,33,1675,3,2.0
29484221,1987,34,2491,4,3.0
29481719,1994,27,3464,4,4.0
29479218,1983,38,1776,3,3.0
29491717,1998,23,2387,4,3.0
29481216,1997,24,2594,3,3.0
29491215,2002,19,2952,4,3.0
58315497,2001,20,2849,5,3.0
29487444,1995,26,3000,4,2.5
58315491,2001,20,2554,4,3.0
29491714,1998,23,1459,3,2.0
64580439,2004,17,4134,4,4.0
58315487,2001,20,2554,4,3.0
29479438,1993,28,1981,4,2.0
29491214,1999,22,2332,3,3.0
29507487,1991,30,3032,4,3.0
29479431,1993,28,2046,4,2.0
29507485,1992,29,3010,4,3.0
29483711,1979,42,1230,3,2.0
29507478,1991,30,3138,4,3.0
58315477,2001,20,2324,3,3.0
29491710,1998,23,1459,3,2.0
29491917,1994,27,2015,3,2.0
29507473,1991,30,3390,4,3.0
29479414,1993,28,1968,4,3.0
29491707,1998,23,1723,3,2.0
29491911,1999,22,2074,3,2.0
29507472,1991,30,2831,4,3.0
29491205,1997,24,2499,4,3.0
29491906,1994,27,2311,4,3.0
29507468,1991,30,3164,4,3.0
29479404,1993,28,2429,3,3.0
29486703,1987,34,1831,4,2.0
29479399,1993,28,1796,3,2.0
29483203,1992,29,3371,4,3.0
29479393,1993,28,2659,4,3.0
29481699,1999,22,2392,4,3.0
64679459,2003,18,2563,4,3.0
29487198,1995,26,1947,4,2.5
29507452,1969,52,1481,4,2.0
64497378,2003,18,3400,4,3.0
29481196,1988,33,2033,3,3.0
58316448,2001,20,2706,4,3.0
29479370,1973,48,1475,3,2.0
58316447,2000,21,1891,3,2.0
29479368,1973,48,1390,3,2.0
58316441,2000,21,2667,4,3.0
29491691,2001,20,2392,4,3.0
29479364,1973,48,1417,3,2.0
58316435,2000,21,2464,3,3.0
29479354,1969,52,1729,3,2.0
29481191,1988,33,1496,3,2.0
63391350,2004,17,3334,4,4.0
29501852,1998,23,3652,5,4.0
29483690,1988,33,1496,3,2.0
64780960,2004,17,3515,4,4.0
29481843,1986,35,2732,4,3.0
29504959,1989,32,2441,4,3.0
29484482,1995,26,2259,4,3.0
29501838,1997,24,3686,4,3.5
29484340,1999,22,1959,3,3.0
64625457,2003,18,3700,4,4.0
29481188,1988,33,2161,4,3.0
29501955,2002,19,4587,5,3.0
144362339,2013,8,3640,5,4.0
29501834,1998,23,3634,4,4.0
29479188,1971,50,1656,3,2.0
79980954,2007,14,2470,3,2.0
29481832,1973,48,2010,3,2.0
64889323,2003,18,2392,5,3.0
29481311,1996,25,3319,5,3.0
29504949,1989,32,3564,4,4.0
64854817,2003,18,2355,4,3.0
29479332,1973,48,1952,3,2.0
29486687,1992,29,2436,4,2.0
29504943,1988,33,2516,4,3.0
29491829,1999,22,2173,3,2.0
29501817,1996,25,3056,4,3.0
29484187,1988,33,2266,3,3.0
29504936,1988,33,2608,4,4.0
58314325,2001,20,3313,4,3.0
29501816,1996,25,3454,4,3.0
29484186,1988,33,2326,4,2.0
29504934,1988,33,2967,4,3.0
29479183,1977,44,2203,3,2.0
29479323,1973,48,1693,3,2.0
58314321,2002,19,4684,4,5.0
29481180,1988,33,1394,3,2.0
29501929,1993,28,2538,4,3.0
58314320,2002,19,3635,5,4.0
29491679,1999,22,1902,3,2.0
29501814,1995,26,3736,5,4.0
29491819,1995,26,2094,3,2.0
29507928,1994,27,3355,4,3.0
29501813,1996,25,3875,4,4.0
29484179,1990,31,2480,4,3.0
29501812,1996,25,2924,5,3.5
29491675,2000,21,1892,4,2.0
29479316,1972,49,1435,4,2.0
64762927,2003,18,2814,4,3.0
249911808,2003,18,2848,4,4.0
29481812,1972,49,2002,3,2.0
249911805,1998,23,3634,4,4.0
145656311,2016,5,3208,4,5.0
29507925,1994,27,2567,4,2.0
29479174,1975,46,2332,3,2.0
29507924,1994,27,3454,4,3.0
29501746,1996,25,3058,4,3.0
29507923,1994,27,3158,4,3.0
29484499,1999,22,2270,3,2.0
29501739,1995,26,3600,5,4.0
29501920,1987,34,3284,5,4.0
58314793,1984,37,2957,4,3.0
29501735,1995,26,2889,4,3.0
29484169,1989,32,2427,3,3.0
58314289,2002,19,3815,5,4.0
111967734,1995,26,2180,3,2.0
119626416,2013,8,3134,5,3.0
29491167,1994,27,1530,3,2.0
58315708,2002,19,2392,4,3.0
29501916,1988,33,2542,4,3.0
29487274,1994,27,2283,4,3.0
29504915,1998,23,3218,3,3.0
29507703,1993,28,2686,4,2.0
29483666,1983,38,1512,3,2.0
58315701,2002,19,2368,3,2.0
64703211,2004,17,3104,4,4.0
29481665,1999,22,1690,3,2.0
29504909,1998,23,2857,4,3.0
83821272,2007,14,1787,3,2.0
29484163,1992,29,2974,5,3.0
29507697,1993,28,3053,4,3.0
29501908,1988,33,3154,4,3.0
29481663,1999,22,1453,3,2.0
119617907,2013,8,1909,4,3.0
29491162,1996,25,2165,3,3.0
29481764,2001,20,2510,4,4.0
29504907,1998,23,3148,4,3.0
29507694,1993,28,2902,5,4.0
29487160,1993,28,2638,4,3.0
29507903,1994,27,3001,4,3.0
29479264,1971,50,1804,3,2.0
58315693,2002,19,2345,4,3.0
29481660,1999,22,2241,3,3.0
64476400,2003,18,3646,4,4.0
29486476,1981,40,1608,3,4.0
64896399,2004,17,3700,4,4.0
29501687,1996,25,3635,4,4.0
29481761,2001,20,2173,3,2.0
29487158,1993,28,2645,4,2.0
29501898,1989,32,3179,4,4.0
58315681,2002,19,2345,4,3.0
29491754,1999,22,2963,5,3.0
29483976,1995,26,1681,3,2.0
64530897,2003,18,2962,4,3.0
29507677,1992,29,2880,5,3.0
29481749,2001,20,2155,3,3.0
29504896,1996,25,3143,4,3.0
29487156,1993,28,3220,5,3.0
29501672,1999,22,1851,3,2.0
29501926,1990,31,3230,4,3.0
29481656,2002,19,2099,4,3.0
29507667,1993,28,2709,4,3.0
29491744,1997,24,2677,4,3.0
29501896,1989,32,2487,4,2.0
29479155,1984,37,2112,4,2.0
58315663,2000,21,2046,4,2.0
29491741,1998,23,3088,4,3.0
29483654,1987,34,1400,3,2.0
29504893,1997,24,2327,3,2.0
29487241,1994,27,2687,4,3.0
64543660,2003,18,1949,4,2.0
64607391,2003,18,2422,3,3.0
29483653,1978,43,1803,4,2.0
29487238,1993,28,2593,4,3.0
29507888,1996,25,3171,5,4.0
58315659,2000,21,3271,5,3.0
29487150,1996,25,2267,4,2.0
29507884,1995,26,2328,3,2.0
58315658,2000,21,2046,3,2.0
29487149,1992,29,1772,4,3.0
29504882,1996,25,2805,4,3.0
29492229,1997,24,1835,3,2.0
29490975,1986,35,1358,3,2.0
58315657,2001,20,2191,3,3.0
29507876,1994,27,2443,3,2.0
29484729,1978,43,1940,3,2.0
241933226,2016,5,3134,4,4.0
29504874,1997,24,3172,5,4.0
58315650,2001,20,3271,4,3.0
29491141,1992,29,1815,3,3.0
60138726,2001,20,2272,3,3.0
64829355,2003,18,2814,4,3.0
29491138,1992,29,1793,3,2.0
29504649,1999,22,1891,3,2.0
144396871,2015,6,3057,3,3.0
241933224,2016,5,3468,5,5.0
29507647,1992,29,2189,4,2.0
29507870,1994,27,3045,4,3.0
29483637,1979,42,1403,3,2.0
80101879,1962,59,628,1,1.0
29507868,1994,27,3139,4,3.0
29487132,1993,28,1858,3,2.0
29329374,1950,71,788,2,1.0
64702360,2004,17,2902,4,3.0
29486632,1992,29,2332,4,3.0
64857721,2003,18,3416,4,3.0
63227870,2003,18,5501,5,5.0
29504640,1999,22,2505,4,3.0
29490970,1986,35,1987,3,3.0
29504860,1996,25,2327,3,2.0
29492212,1997,24,2545,3,3.0
58315638,2001,20,2185,4,2.0
29484127,1992,29,2439,3,3.0
119623359,2014,7,2796,4,3.0
29492200,1997,24,1976,4,2.0
29333360,2019,2,3592,4,5.0
58315633,1999,22,2191,4,3.0
29483626,1979,42,1846,3,2.0
70342854,2006,15,3105,4,3.0
63408696,2004,17,4087,4,4.0
58315632,1999,22,1744,3,2.0
29333491,1961,60,765,2,2.0
29507854,1990,31,2776,4,3.0
29481126,1983,38,1856,4,2.0
58312879,1956,65,1620,4,2.0
29501628,1999,22,1511,3,2.0
29504848,1997,24,3271,4,4.0
29487125,1992,29,2500,5,4.0
29492192,1995,26,1682,3,2.0
29329989,1942,79,1466,3,2.0
29486617,1996,25,2102,4,3.0
70342847,2006,15,2945,4,3.0
29479117,1981,40,1596,3,2.0
29492182,1995,26,2400,4,3.0
29507847,1991,30,4544,4,5.0
29329353,1948,73,3254,4,3.0
29507607,1995,26,3684,4,3.0
29487180,1997,24,1899,4,2.0
119615346,2013,8,2066,3,2.0
29327353,1981,40,1286,2,2.0
29484676,1972,49,2226,4,2.0
29481114,1983,38,1856,4,2.0
29501607,1999,22,2070,4,3.0
64429841,2004,17,3191,4,4.0
29491112,1991,30,1804,3,2.0
29501604,1999,22,1979,3,2.0
29491669,1998,23,2173,3,2.0
29333350,1941,80,1854,3,2.0
29484303,1997,24,2687,3,3.0
58315836,2002,19,3270,4,4.0
29490001,1977,44,1167,4,2.0
29501603,1999,22,1711,3,3.0
29484667,1985,36,896,3,2.0
29327349,1920,101,1674,2,2.0
29507836,1990,31,2856,4,3.0
29486612,1996,25,2320,4,3.0
58315600,2000,21,1894,3,2.0
29327483,2003,18,1874,4,2.0
29507833,1992,29,2499,4,2.0
29507595,1999,22,1820,4,3.0
29491661,1999,22,3030,4,3.0
64574329,2003,18,3498,4,4.0
29507591,1994,27,2950,4,3.0
29492159,1996,25,2094,4,2.0
29479108,1983,38,2057,3,2.0
29505329,1998,23,2505,3,2.0
29331474,1929,92,5470,5,6.0
29492156,1996,25,2398,4,3.0
29507585,1997,24,1982,4,3.0
83829840,2008,13,2036,3,4.0
70342653,2006,15,4066,5,5.0
58187584,2000,21,2104,4,2.0
29487152,1993,28,2429,4,2.0
58315823,2002,19,2907,3,4.0
114406836,2012,9,2538,4,4.0
29485972,1972,49,1680,3,2.0
29492153,1996,25,1560,3,2.0
58315581,2000,21,2588,3,3.0
29329332,1979,42,1612,2,3.0
58312971,1958,63,1005,2,1.0
29481653,2001,20,1734,3,2.0
29507820,1995,26,2312,3,2.0
29484652,1907,114,1344,2,1.0
29332331,2008,13,2065,2,3.0
29505320,1998,23,3115,5,3.0
29504570,1999,22,2532,4,3.0
29329331,1979,42,1612,2,2.5
29333830,2016,5,5607,5,6.0
29484106,1984,37,2314,4,3.0
29479970,1956,65,972,3,1.0
29507819,1996,25,2242,4,2.0
64501568,2003,18,2583,4,3.0
144156329,1955,66,2038,4,3.0
70342650,2006,15,3336,4,4.0
64849067,2004,17,2563,4,3.0
29507817,1995,26,2722,4,3.0
29481641,2002,19,2246,3,3.0
29333967,1939,82,2127,3,2.0
29507566,1995,26,2480,4,3.0
58315816,2002,19,2690,3,3.0
29484103,1992,29,2444,4,4.0
29505312,1998,23,2865,4,4.0
29504562,1999,22,1891,3,2.0
29481639,2002,19,2227,3,3.0
29329327,1979,42,1624,2,3.0
29492132,1997,24,2223,4,2.0
64811307,2005,16,2931,4,3.0
29507560,1996,25,3215,3,3.0
29481629,1999,22,1690,3,2.0
29507807,1995,26,2813,4,3.0
58315557,2000,21,1804,3,2.0
70342627,2006,15,2854,4,3.0
29329320,1935,86,2014,4,3.0
249911804,2002,19,2954,4,3.0
29492127,1996,25,2223,3,2.0
29507556,1998,23,2231,4,2.0
29333319,1974,47,1935,3,3.0
29491102,1993,28,1733,3,2.0
29333814,2002,19,4174,4,4.0
58315803,2002,19,2464,3,3.0
70342626,2006,15,3437,3,3.0
29504555,2001,20,2525,4,3.0
29481626,2001,20,2277,3,3.0
29507803,1996,25,3208,4,4.0
29333313,2020,1,2772,4,5.0
29484102,1994,27,1974,4,3.0
29505303,1994,27,3355,5,3.0
29329312,1928,93,2110,3,3.0
29481625,1999,22,1690,3,2.0
29504547,1999,22,2115,4,3.0
29479102,1983,38,2309,5,3.0
64872802,2004,17,3569,5,4.0
29481601,1984,37,2252,4,3.0
29481624,1999,22,1908,3,2.0
29504545,2001,20,2608,4,3.0
29329811,1938,83,2072,3,1.0
29491100,1992,29,1860,3,2.0
29507801,1991,30,2918,5,4.0
58315536,2001,20,2554,3,4.0
29491623,1996,25,2062,3,2.0
29333810,1955,66,2729,3,2.0
29484100,1993,28,2328,3,3.0
29504536,1999,22,2064,3,3.0
70342800,2005,16,2527,4,2.0
29487622,1984,37,2576,4,3.0
29483599,1979,42,1599,3,2.0
29507531,1996,25,2455,4,2.0
29491597,1998,23,2473,4,2.0
29501798,1996,25,3482,4,4.0
29481620,1999,22,1765,4,2.0
29333800,2019,2,4103,4,5.0
29491596,1998,23,2067,3,2.0
29507528,2000,21,3409,4,4.0
29492118,1999,22,1863,3,2.0
58315794,2001,20,2585,3,3.0
89550295,2008,13,2200,3,4.0
29491096,1994,27,1608,3,2.0
29487618,1980,41,3373,5,4.0
29507525,1995,26,2115,4,2.0
29505292,1994,27,3001,4,3.0
29333295,1951,70,1798,3,2.0
58315790,2002,19,2638,3,3.0
58315524,2001,20,2046,3,2.0
29328965,1918,103,3483,4,3.0
29483595,1979,42,1396,3,2.0
29507789,1998,23,3148,4,3.0
58315522,2001,20,1804,3,2.0
29329289,1941,80,2200,4,3.0
70342612,2005,16,3709,4,4.0
29486594,1996,25,2037,4,2.0
29504789,1993,28,2822,4,2.5
29329386,1932,89,943,2,1.0
29484608,1973,48,2244,4,3.0
29481590,1994,27,2257,3,3.0
29499498,1998,23,1711,3,2.5
29481605,1993,28,2570,4,3.0
29329787,2006,15,1902,3,3.0
29484089,1983,38,2348,4,3.0
58315788,2001,20,1981,3,2.0
114406294,2011,10,2242,4,3.0
29495988,1985,36,1290,3,2.0
29504788,1993,28,3498,4,3.0
58315483,2000,21,2046,3,2.0
2079596793,2009,12,2326,4,3.0
29491600,1994,27,3258,4,3.0
29491686,1999,22,2387,4,3.0
58312791,1992,29,2208,4,3.0
29487087,1993,28,2991,3,3.0
29491479,1998,23,3000,5,4.0
58315782,2002,19,2750,4,3.0
29481584,1984,37,2632,4,3.0
29332284,1953,68,1690,3,2.0
29490979,1986,35,1331,3,2.0
29501780,1997,24,3394,4,4.0
29492081,1998,23,1687,3,2.0
29333283,1938,83,3517,5,6.0
29475290,1965,56,1558,3,2.0
29499478,1997,24,2046,3,2.0
64619579,2003,18,3844,3,3.0
64809777,2003,18,3372,4,4.0
29479084,1983,38,2001,3,3.0
2101271789,2008,13,1781,4,2.0
29484577,1994,27,2770,4,3.0
29495977,1997,24,2576,4,3.0
29504777,1989,32,3696,5,4.0
29481583,1984,37,2750,4,3.0
58312866,1966,55,1691,4,2.0
29484576,1983,38,2071,4,3.0
29495973,1994,27,2294,3,3.0
29507776,1998,23,2849,4,3.0
29491581,1989,32,2234,4,3.0
29492074,1999,22,2305,3,2.0
29496468,2001,20,3125,5,3.0
29329273,1928,93,1478,3,2.0
29505276,1989,32,2866,4,3.0
58313784,1960,61,1695,3,2.0
29491579,1989,32,1769,3,2.0
29495967,1996,25,1847,3,2.0
29501776,1997,24,3468,4,4.0
64791571,2004,17,2540,1,1.0
29327765,1926,95,1416,2,2.0
29491079,1992,29,2082,3,3.0
64827964,2003,18,2112,3,2.0
58313783,1960,61,1524,3,2.0
58315775,2001,20,1992,3,2.0
29487076,1992,29,2703,4,3.0
29499464,1989,32,1773,4,3.0
29475280,1954,67,1555,4,2.0
29505275,1989,32,3514,5,4.0
29479570,1980,41,1442,3,2.0
29483576,1979,42,1149,3,2.0
29495961,1997,24,1900,3,2.0
29492069,1997,24,2288,3,3.0
64485779,2004,17,1671,2,2.5
119631771,2013,8,2396,4,3.0
29487070,1990,31,1912,3,2.0
29475279,1949,72,1208,2,1.0
29330246,1973,48,3198,3,3.0
64562771,2003,18,3646,4,4.0
29486570,1988,33,1973,3,2.0
29333742,2018,3,2808,4,4.0
125888561,1979,42,660,1,0.0
58315769,2002,19,2750,4,3.0
29475276,1945,76,1512,3,2.0
29495957,1986,35,1416,3,2.0
60135561,2001,20,2093,4,3.0
29507769,1997,24,2464,4,2.0
58313272,1960,61,1923,4,2.0
29496657,1998,23,2387,4,3.0
29484070,1984,37,3026,4,4.0
29332238,1986,35,1480,3,3.0
58312770,1959,62,2252,4,3.0
29495952,1991,30,1631,3,2.0
2081450233,2020,1,3317,4,4.0
29484068,1986,35,2389,4,3.0
69809267,2003,18,3546,5,4.0
29488268,1966,55,1553,3,2.0
29330232,1951,70,2413,4,3.0
29479068,1982,39,1370,3,2.0
29499447,1991,30,2206,4,2.5
64789767,2003,18,3826,4,4.0
29487551,1976,45,2271,4,2.0
29486566,1992,29,2442,3,3.0
29329157,1905,116,3681,5,4.0
29496056,1991,30,1679,3,2.0
29505264,1991,30,3047,4,3.0
29485265,1968,53,1770,4,3.0
29478050,1982,39,1817,3,2.0
58316760,1999,22,3332,4,3.0
29496445,2001,20,2530,4,3.0
29329730,2019,2,2412,3,3.0
144362048,1972,49,1539,3,2.0
29485255,1972,49,1280,3,2.0
29487064,1992,29,2490,4,3.0
29496440,2002,19,1894,3,2.0
29505258,1990,31,2858,4,3.0
29331729,1939,82,4063,6,5.0
29479537,1982,39,1652,3,2.0
29491062,1991,30,2013,4,3.0
58313754,1960,61,1330,3,2.0
58316756,1999,22,2671,3,3.0
29335225,2020,1,4219,4,5.0
29495938,1985,36,1290,3,2.0
29483562,1994,27,2524,4,3.0
29488253,1967,54,1900,4,2.0
29479535,1982,39,1361,3,2.0
29499437,1989,32,1560,3,2.0
58316754,1999,22,3217,4,4.0
29485253,1982,39,3360,8,4.0
29329223,1927,94,1436,3,3.0
29484061,1984,37,2116,3,3.0
64668253,2004,17,3646,4,4.0
29479524,1981,40,1224,3,2.0
58315435,2001,20,2849,5,3.0
29481061,1968,53,2080,3,2.0
145655521,2016,5,2426,4,3.0
29333464,1983,38,1174,2,2.0
29507753,1997,24,2243,4,2.0
2082493252,2007,14,2074,3,3.0
58315431,2000,21,2191,3,3.0
29487060,1987,34,1729,3,3.0
29492021,1996,25,1839,3,3.0
29504753,1993,28,2638,4,3.0
29331718,2015,6,6072,6,6.0
29496427,1998,23,2387,4,3.0
29484521,1998,23,3440,5,4.0
29505252,1990,31,3277,5,4.0
29481560,1991,30,2084,3,2.0
29488246,1966,55,1317,3,2.0
58315426,2001,20,2350,4,3.0
29479518,1981,40,1961,3,3.0
58313742,1972,49,2786,4,4.0
64867751,2003,18,3386,4,4.0
29479060,1981,40,1228,3,2.0
58312964,1959,62,1977,4,2.0
58315421,2000,21,2046,3,2.0
29479513,1981,40,1615,3,2.0
2080139213,1983,38,1327,2,2.0
29491059,1991,30,2013,4,3.0
29507751,1999,22,2315,3,2.0
29482962,1972,49,1406,3,2.0
58315420,2001,20,2121,3,2.0
29486556,1986,35,1700,3,2.5
29479511,1981,40,1619,3,3.0
58314958,1976,45,1346,3,2.0
58315415,2000,21,3271,5,0.0
58316747,1999,22,2206,4,2.0
29327458,1947,74,2856,4,0.0
29484506,1998,23,3576,3,4.0
58313235,1969,52,1282,3,2.0
29479055,1981,40,1411,3,2.0
58315414,2000,21,2191,3,3.0
29507747,1998,23,3148,4,3.0
29488233,1966,55,1347,3,2.0
29491551,1998,23,1892,4,2.0
29492001,1995,26,1551,3,2.0
29485233,1965,56,1112,3,1.0
29499414,1999,22,1945,3,3.0
29505247,1990,31,2840,3,3.0
29330209,1982,39,2573,4,0.0
29488230,1965,56,1784,3,2.0
29507746,1998,23,2140,4,2.0
29479050,1984,37,2239,4,3.0
29496413,1998,23,2247,4,3.0
145652948,2014,7,2106,3,3.0
29484048,1983,38,1502,3,2.0
29485227,1967,54,1120,3,1.0
125887739,2014,7,2929,5,4.0
29495910,1985,36,1506,3,2.0
29333205,1950,71,998,2,1.0
58313324,1965,56,3160,5,4.0
29481541,1983,38,3688,6,5.0
83126226,2007,14,2131,3,3.0
58316739,2000,21,3114,4,3.5
29499407,2000,21,1826,3,2.0
58313725,1967,54,1938,4,2.0
58315739,2002,19,2489,4,2.0
29327440,1996,25,1492,2,2.0
29477225,1940,81,1062,1,1.0
29504739,1993,28,2560,5,3.0
29333194,1948,73,2714,4,4.0
29496479,2001,20,2082,4,2.0
60138721,2002,19,2457,3,3.0
29486537,1990,31,2658,3,2.0
29505238,1992,29,1933,4,2.0
29327694,1992,29,1826,2,2.0
29496402,1998,23,2401,4,3.0
29479032,1982,39,1213,3,2.0
58313719,1967,54,1755,3,2.0
29329191,1917,104,1437,3,2.0
2089291900,1991,30,1896,4,3.0
29507733,1989,32,3302,4,4.0
58313716,1966,55,1688,4,2.0
29495894,1986,35,1331,3,2.0
64891732,2003,18,3374,4,3.0
29327438,1950,71,2020,4,2.5
29495892,1986,35,1513,3,3.0
125090715,2016,5,2035,3,3.0
29327437,1951,70,1395,3,2.0
29481531,1997,24,2100,4,2.0
58316732,2000,21,3127,4,4.0
29499388,1989,32,2206,4,3.0
29329187,1936,85,1710,4,2.0
58313715,1971,50,1737,4,2.0
29495888,1986,35,1416,3,2.0
29483529,1979,42,2476,4,3.0
29507732,1998,23,3189,4,3.0
58312714,1968,53,1391,3,2.0
70334886,2005,16,2169,4,2.0
29490528,1984,37,2277,3,3.0
29333930,1939,82,2222,4,3.0
58316730,1999,22,3074,3,3.0
70334878,2005,16,2230,4,2.0
58316727,2000,21,2808,4,3.0
29490526,1984,37,1913,3,3.0
29485213,1966,55,1176,3,2.0
29495878,1986,35,1416,3,2.0
29333176,1947,74,1095,2,1.0
58316725,1999,22,2911,4,3.0
29486526,1991,30,1583,3,2.0
29485211,1966,55,1575,3,3.0
58316723,1999,22,3160,4,3.0
29331676,1950,71,1042,3,1.0
58312709,1972,49,3344,8,4.0
29499875,1999,22,2191,3,3.0
29477212,1955,66,1048,2,1.0
29505222,1991,30,3091,4,3.0
29331675,1950,71,805,2,1.0
58313205,1963,58,2049,4,3.0
29496374,2001,20,1863,3,2.0
29487025,1994,27,2118,3,2.0
58313285,1965,56,1853,3,2.0
64669717,2004,17,3271,4,3.5
58187202,1962,59,1028,2,1.0
29484025,1983,38,1520,3,2.0
29332174,1950,71,2174,3,2.0
