zpid,latest_saleyear,latestPrice
29349743,2020,549000
29338781,2020,2595000
29399424,2018,749500
29343242,2020,8750000
29335281,2020,1345000
29408923,2018,1175000
29345739,2020,995000
29335780,2019,1650000
29402923,2020,1225000
29349237,2018,799000
29335779,2019,995000
29398923,2019,995000
29338778,2020,1225000
58297777,2020,3500000
29343226,2019,4250000
251029420,2020,795000
29338775,2019,1250000
29404920,2018,685000
29349724,2020,860000
29335767,2018,649900
29408919,2020,1195000
29346220,2020,350000
29343220,2018,6499000
2078631994,2020,925000
29334982,2019,724900
62605916,2018,179900
121658216,2020,850000
29338757,2020,1499000
2088849252,2018,2350000
29343216,2020,3850000
29398911,2019,520000
29347987,2020,850000
2118212409,2020,694000
29338751,2019,1550000
29408992,2019,545000
29344485,2020,825000
29333751,2019,1095000
29336908,2019,1150000
29341711,2019,449900
29335247,2020,999900
29341708,2020,929900
29338746,2020,3700000
29408905,2020,369900
29348197,2018,759900
29337243,2020,375000
29348196,2020,849000
29337238,2019,399500
29336901,2020,1750000
29338736,2019,1449000
29335231,2020,974500
29402898,2019,724900
29348193,2019,829900
29408897,2020,399900
29341693,2018,839000
29403396,2019,725000
29348187,2018,950000
83124729,2018,600000
29349685,2019,650000
29401393,2019,1175000
29335227,2019,1147500
29348182,2019,789950
29337225,2019,815000
29401385,2018,750000
144162224,2019,3295000
29346182,2020,349000
29348180,2018,874900
80107884,2019,660000
83124724,2018,525000
29343177,2020,1495000
29340384,2019,350000
29335724,2020,1035000
29349675,2018,740000
29337220,2019,259900
29349674,2019,650000
29397879,2018,329000
2084083478,2019,1499900
29348173,2019,850000
29408877,2018,575000
121658718,2018,1895000
29345673,2020,450000
29343167,2019,1250000
29336218,2018,975000
29398871,2019,669900
29346163,2018,725000
29333718,2018,745000
29348161,2019,875000
29402990,2019,695000
29345661,2019,499000
29341712,2018,440000
2079500865,2020,495000
63834655,2019,499000
29335211,2018,1150000
29334963,2020,995000
29346151,2019,795000
29410363,2020,354500
29335208,2019,3200000
29345651,2019,650000
29402860,2018,825000
29348147,2019,1099999
29333705,2019,675000
29410359,2019,559900
29398358,2020,795000
29344476,2018,749000
29402855,2018,839000
29348143,2020,850000
29339194,2019,2950000
29408853,2020,1699000
29348141,2020,975000
29338694,2019,1425000
29407851,2018,1175000
29344141,2020,1075000
2086530850,2019,549900
83124693,2018,720000
29407850,2019,375000
29342639,2018,199900
83124692,2018,649990
2145190846,2018,649900
249889637,2020,679900
29336191,2020,2590000
249911341,2020,789000
29342972,2019,579900
29397841,2019,824900
29405973,2018,899000
29333684,2020,2070000
29401340,2018,369900
29345637,2019,425000
29341183,2018,1399000
29397840,2020,1384000
29348135,2019,850000
29397338,2019,450000
29335679,2019,1555000
29350127,2019,650000
29335179,2020,1545000
29398337,2019,1150000
29345766,2020,499900
29345627,2018,589000
124721177,2018,1825000
29399335,2020,750000
145658676,2020,1669000
29344126,2020,1250000
29398335,2019,1084000
29334959,2019,1540000
29348123,2019,960000
29337189,2020,750000
29346121,2018,330000
29336176,2018,1199333
29399332,2018,750000
29335384,2018,825000
29343121,2020,1000000
29403331,2020,739000
121656175,2020,2585000
29350120,2019,1100000
29403330,2018,649900
29337173,2019,365000
29346119,2020,270000
29335173,2019,574900
29403326,2020,699900
29397489,2019,1299000
29335672,2020,1360000
29349617,2020,1050000
29339166,2020,2345000
29341164,2020,2850000
29348108,2019,795000
29408823,2018,1700000
29341163,2020,2749000
29403322,2019,440000
29335663,2019,1495000
29345605,2020,967000
94642817,2019,1050000
29343105,2019,650000
29337315,2019,1089999
29333662,2020,1250000
29349604,2018,349900
29337161,2020,425000
29408987,2019,550000
29348102,2018,675000
29344101,2019,799000
29335158,2020,990000
29348100,2019,639900
29407812,2018,669500
64916657,2018,425000
29337311,2020,925000
29349599,2020,785000
29335458,2018,1535000
29397486,2018,720000
29349334,2020,1280000
29340308,2019,1250000
29345599,2019,725000
29399307,2020,419900
79981151,2020,899000
29345592,2019,500000
29399304,2018,669000
29344090,2019,1250000
29337303,2018,695000
29336146,2018,899000
29335144,2019,2950000
29399300,2019,699900
29335642,2018,815000
29335955,2018,1598000
29343088,2019,663600
29397296,2020,495000
29335128,2018,1325000
29335997,2018,3295000
29341117,2019,995000
29403285,2019,1249999
29343087,2020,1045000
29334785,2020,2495000
29339192,2020,7900
29339108,2020,2499000
29401283,2018,1200000
29335606,2018,1550000
29337783,2020,685000
29339104,2018,2500000
145655084,2020,339900
29335604,2018,850000
29336913,2020,699950
2128691779,2020,1150000
29408985,2019,769500
29335601,2020,1450000
29337779,2020,540000
29348081,2020,1250000
29335600,2018,510000
29398275,2019,219900
29339099,2018,1250000
29403268,2019,475000
29341096,2019,1495000
29346465,2018,625000
29403266,2018,615000
29339090,2018,599900
29428570,2021,435000
58301763,2020,849000
29339088,2020,610000
29398261,2020,1000000
29339086,2019,565000
124836084,2018,1195000
58298078,2019,779000
29337760,2019,757000
29345576,2018,575000
29336080,2018,1350000
2083773445,2019,1199000
29341759,2018,776000
29343063,2020,645000
29338579,2019,659000
29400485,2019,1175000
29335577,2019,874900
29348059,2019,814500
29337757,2018,475000
29344059,2019,425000
29338575,2019,720000
29397255,2018,465000
29335443,2019,1650000
29343059,2019,1295000
29399253,2019,1395000
29338573,2020,774900
29342058,2020,6250000
29337753,2018,569900
29343056,2019,1000000
29342056,2018,2800000
29401248,2018,1185000
29335570,2018,1395000
29349550,2018,650000
29405981,2018,508000
29344050,2020,550000
29337742,2018,695000
29336068,2020,1575000
29349548,2019,625000
29342048,2019,8799000
64500739,2018,269000
29335067,2019,1999999
29333567,2019,1150000
29340236,2020,1450000
29343042,2020,1175000
29337563,2020,3300000
29397235,2019,728950
62605733,2019,225000
29335560,2019,1799000
29342038,2020,3600000
29339051,2018,484500
29348036,2018,699000
29403233,2020,1075000
29335544,2020,299900
58297775,2020,1650000
29348023,2020,337000
29399230,2018,1490000
29349463,2020,780000
2088379040,2018,1350000
29340229,2018,519000
29343019,2018,739900
29348012,2020,615000
29404978,2020,579000
29349509,2019,635000
29399226,2019,1875000
29406225,2020,599000
63834530,2019,1250000
29348008,2018,550000
29335582,2018,795000
29339029,2019,383000
29343007,2020,1050000
29340225,2019,405000
29338526,2018,499000
29408977,2018,625000
29348000,2020,169900
29340525,2019,1699000
29406224,2019,725000
29335521,2019,1550000
29409217,2020,325000
29335941,2020,889000
29405977,2018,569000
29339020,2018,1245000
29406210,2018,450000
29338515,2018,719000
29339010,2019,1850000
29409207,2019,495000
29339009,2019,1525000
29406202,2018,599000
29335002,2019,589000
251030199,2020,268000
29408975,2019,615000
29340198,2019,510500
29409195,2019,474900
29403192,2018,669900
29403191,2019,389000
29340191,2019,875000
29405189,2018,530000
29406186,2020,810000
87380180,2019,37000
29405180,2019,260000
29405178,2020,1324900
29400474,2020,750000
29340175,2019,1250000
29409472,2019,365000
29397172,2019,1350000
29406171,2018,625000
29403170,2020,399000
29410665,2019,529900
29397165,2018,685000
29410664,2020,419500
29403163,2018,1225000
29409160,2018,510000
29397158,2019,395000
29406157,2018,599000
29340156,2020,625000
29399441,2020,749900
29397153,2020,1585000
29410469,2018,575000
29409148,2018,1169000
29405145,2020,475000
29337145,2020,749000
29408969,2019,419000
29405144,2018,525000
29410468,2020,800000
29405141,2018,399000
29405138,2020,399000
29410637,2019,419000
29409136,2019,509900
29338636,2018,869000
29336968,2018,2175000
29406129,2018,950000
29409128,2020,939900
29395626,2018,799900
29426958,2021,439000
29403324,2021,449500
29338621,2019,530000
124836117,2020,582000
29338614,2019,749900
2086473113,2019,639000
29340330,2020,749000
29406112,2020,699000
29416551,2019,249900
121656110,2018,750000
29337107,2020,950000
29401465,2019,775000
29409105,2020,950000
29405103,2018,999000
29399100,2019,699000
29395599,2020,1100000
29408964,2020,1300000
29408826,2020,2200000
29404962,2019,699990
29404961,2019,525000
29406088,2018,889000
29404959,2019,1350000
29336959,2019,649000
29410537,2020,370000
29405080,2020,465000
29405079,2019,535000
29398079,2018,295000
2084268578,2019,779000
29403078,2019,1199000
29341078,2018,580000
29337076,2020,835000
29400575,2019,375000
29405154,2019,549900
29406072,2019,1299990
29411455,2019,565000
29410570,2020,615000
29405069,2020,1299000
29410453,2020,1600000
29410564,2020,850000
29337061,2020,895000
29405059,2018,450000
29401559,2018,244900
29337058,2020,1150000
29406055,2020,575000
29403052,2020,700000
29410452,2020,1300000
29401451,2020,525000
87382949,2018,23000
2094615547,2019,685000
2078396045,2020,1500000
29410545,2018,275000
29403039,2020,1350000
29406037,2019,1000000
29398037,2020,1450000
29403444,2020,1275000
29337035,2018,975000
29408942,2019,600000
29395532,2018,289500
29406031,2019,739000
29337031,2020,779000
29406029,2018,650000
29406028,2018,730000
29403028,2019,650000
29337028,2018,940000
29405023,2018,599500
29410441,2019,840000
241931521,2019,795000
29406018,2020,899000
29406017,2018,685000
29409015,2020,884900
29409013,2018,575000
29406010,2020,495000
29405007,2020,1327000
144249937,2020,759000
29403395,2021,933978
29397503,2020,799000
29337002,2019,825000
29397937,2018,495000
29337000,2020,885000
2077554719,2020,479900
29399641,2021,425000
145652472,2020,199900
29402387,2021,467000
29436804,2019,155000
83827843,2021,319900
29436645,2021,234900
70338581,2021,221999
29490527,2021,495000
251036052,2019,419999
64429742,2020,290000
119632514,2018,334900
29458802,2021,1890000
29385301,2021,1300000
120900166,2020,295000
246936134,2020,315000
29415965,2018,570000
29413961,2020,1500000
29415943,2020,850000
29345924,2019,839000
29415913,2020,590000
29347408,2018,689000
29345903,2018,459500
29415893,2018,489000
29415885,2020,568000
29415881,2019,679000
29345878,2019,825000
29345873,2018,550000
29415871,2020,1250000
29416868,2020,719900
29345868,2019,529000
29418867,2018,775000
29416864,2020,799990
29417851,2019,1750000
29345837,2020,429000
29347836,2020,349000
29417829,2020,599900
29416828,2018,500000
29347823,2018,355000
29416820,2020,715000
29345815,2020,899000
29347814,2019,395000
29347813,2018,459999
29345812,2019,610000
29416808,2018,485000
29416802,2019,594700
29416898,2019,349900
29418795,2020,895000
29417781,2020,839000
29416779,2019,585000
29417777,2018,450000
29417773,2018,299000
29416769,2019,651900
29417756,2019,330000
29344231,2019,735000
29416719,2019,749900
29344219,2020,675000
2098619715,2019,499000
29344208,2018,878900
29418686,2020,655000
29349186,2019,349900
29418681,2018,700000
29344181,2020,674990
29415933,2019,450000
29415999,2018,650000
29344171,2020,599999
29418668,2019,799995
29344161,2020,625000
29420140,2018,829900
29418597,2018,705000
29418596,2020,624900
29414594,2020,489900
29414584,2020,399900
29414573,2020,699900
29416015,2018,725000
241931982,2020,660000
29420481,2019,525000
241931978,2020,629900
29418978,2020,498000
251030976,2020,470000
29416973,2019,470000
29420472,2019,799900
29418969,2018,485000
29420464,2018,400000
29416961,2020,699900
29420455,2019,597000
29414946,2018,449900
29420444,2018,390000
29420443,2019,399000
29420441,2019,489000
29420434,2019,525000
29418932,2019,825000
29420419,2019,999000
29416906,2018,410000
29420401,2020,1270000
29418399,2020,438000
64561892,2020,550000
29420391,2018,415000
29420390,2020,510000
29418884,2020,355000
29420382,2020,635000
29420374,2019,425000
29416374,2019,375000
29420496,2018,460000
29418871,2019,265000
29418860,2020,599000
145654357,2019,619900
29420351,2020,539000
29420350,2019,625000
29416345,2018,789900
94642841,2019,599000
29418840,2018,439000
29418837,2020,415000
29416333,2018,395000
29418329,2019,849000
29416324,2018,449000
29418819,2020,1249000
29417817,2018,218000
29417812,2018,295000
29416309,2018,425000
29417804,2020,565000
29416295,2020,595000
29417794,2018,500000
29418293,2020,1150000
29420788,2020,765000
29416996,2019,594950
70353784,2020,510000
29418279,2019,425000
29418276,2018,229950
29418270,2018,400000
145655269,2019,379000
29414761,2019,600000
29414759,2018,445000
29414757,2019,535000
29416256,2018,539000
29414752,2020,745000
29414747,2018,380000
29420233,2020,575000
29420229,2018,700000
29418227,2020,599900
29418217,2018,715000
251027709,2020,485000
241935707,2020,555000
29416197,2020,450000
29416178,2020,1075000
144270176,2019,675000
29416171,2018,540000
29414671,2018,389000
29416170,2018,375000
29414669,2019,419950
29416162,2020,959000
2092400161,2019,300000
124841886,2020,895000
29418158,2020,585000
29418153,2018,649000
29416150,2020,475000
241935647,2019,374000
80105641,2020,439000
29417992,2020,550000
29418131,2019,259900
29418127,2019,420000
29418125,2018,190000
251030616,2020,399900
29416115,2019,379000
29416114,2019,360000
29415101,2019,295000
29416098,2019,565000
29417088,2018,615000
29418087,2018,479000
29420571,2018,460000
29420569,2018,489000
29416067,2019,279900
29420565,2018,495000
29420491,2020,395625
29420556,2018,1100000
29418056,2019,450000
29417056,2018,479000
29420555,2018,899000
29420548,2019,949900
241931986,2019,644900
29416044,2018,320000
29417043,2020,700000
29419033,2020,465000
29418032,2019,410000
29417032,2020,474900
2144047485,2020,600000
29420527,2020,469000
29417026,2019,450000
29420525,2019,505000
29420524,2018,249500
2078238015,2020,749900
29418013,2018,899000
29417013,2020,372000
29411442,2020,599000
29411438,2020,835000
29415906,2018,645000
29411381,2019,625000
29410378,2019,1015000
29411374,2018,850000
29411366,2019,364900
29342863,2018,550000
29411355,2019,599000
29411350,2018,1250000
29342840,2020,549000
29411337,2018,615000
29413973,2020,595999
29411333,2019,675000
29342831,2019,999998
29342830,2020,575000
29411316,2018,425000
29411309,2018,769900
29342806,2020,649900
29413984,2020,609950
29411293,2020,700000
29342787,2019,719000
29413982,2018,455000
29342778,2019,750000
29412277,2020,599900
29411272,2018,474900
29342765,2020,319500
29411260,2018,325000
29341750,2018,825000
29411248,2018,544900
29342742,2020,339900
29342739,2020,235000
29341737,2018,600000
29342734,2020,610000
29412233,2020,374900
29341733,2018,750000
29342724,2019,365000
29341723,2019,1175000
29412216,2019,895000
144974710,2020,899900
29342707,2019,699000
29342706,2018,1149000
29344198,2019,549000
29344196,2019,550000
29414042,2020,495000
29342689,2018,395000
29341684,2018,618000
29342682,2019,459000
29342679,2018,725000
29344173,2020,379999
29342666,2019,825000
29342664,2019,874999
29414160,2019,755000
29414656,2020,719000
80101155,2019,680000
29342652,2018,479900
29342648,2019,529000
29414641,2019,1469000
29414141,2020,295000
29414106,2019,1075000
29409080,2019,1050000
29414076,2019,1265000
29413071,2019,875000
29409068,2020,570000
29413062,2019,595000
29413061,2019,575000
29409061,2018,465000
29414055,2020,848500
29413978,2019,495000
29410460,2020,624900
29414026,2020,1635000
29414020,2019,769000
29414017,2018,999500
29412468,2019,310000
114405448,2019,400000
251031944,2019,440000
29412444,2020,199000
2078473436,2020,839900
29412425,2020,99000
2077418391,2020,750000
29414885,2019,550000
29414378,2020,296640
145654874,2018,366900
29414995,2019,265200
29412364,2019,499000
87381493,2019,21500
29414359,2018,563900
29413352,2019,675000
241935481,2019,599900
29412340,2020,420000
2080449836,2020,700000
29414836,2020,380000
29412336,2020,550000
29414328,2020,505000
29414326,2018,425000
29413321,2020,575000
29414818,2019,399000
29414817,2019,415000
29414315,2018,300000
29414313,2018,369000
29410813,2020,265000
29412310,2019,415000
29413309,2018,329000
29412307,2019,435000
29413304,2020,435000
29412303,2020,189000
29414296,2018,440000
29414795,2020,465000
29412293,2019,365000
