zpid,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_saleyear,livingAreaSqFt,numOfBathrooms,numOfBedrooms,homeAge_years
29323746,78704,30.25619506835937,-97.75680541992188,1938,499000,2020,504,1.0,1,83
29322179,78704,30.25522041320801,-97.7711944580078,2018,1400000,2018,2721,4.0,4,3
29323745,78704,30.25607490539551,-97.7568817138672,2006,995000,2019,2610,3.0,4,15
29325678,78704,30.262060165405284,-97.77677154541016,1982,535500,2018,1820,3.0,3,39
29323740,78704,30.25500679016113,-97.75679779052734,1937,675000,2019,756,1.0,2,84
29322177,78704,30.25541114807129,-97.77140808105467,2018,1350000,2019,2320,3.0,4,3
70351966,78704,30.25157356262207,-97.76129150390624,2008,985000,2018,2546,3.0,3,13
29322175,78704,30.253326416015625,-97.77098846435548,1978,650000,2019,1800,2.0,4,43
29324231,78704,30.25814247131348,-97.76893615722656,2018,1999999,2018,2767,4.0,3,3
29322167,78704,30.25382232666016,-97.7723159790039,2018,915000,2018,2064,4.0,3,3
29472859,78704,30.249345779418945,-97.77542877197266,1952,675000,2018,1428,2.0,2,69
29324229,78704,30.258012771606445,-97.7685546875,2016,1775000,2019,2868,5.0,4,5
29325655,78704,30.25930213928223,-97.77742004394533,1964,885000,2019,2016,2.0,4,57
251032850,78704,30.23956298828125,-97.77845764160156,2018,570000,2019,1476,3.0,2,3
2079596843,78704,30.25115966796875,-97.77144622802734,2020,1185000,2020,1889,3.0,4,1
305426134,78704,30.256990432739247,-97.77146911621094,2019,1695000,2020,3042,4.0,4,2
29322692,78704,30.251806259155284,-97.75538635253906,2012,1300000,2020,2534,3.0,3,9
89547843,78704,30.24891471862793,-97.77058410644533,1930,450000,2018,933,2.0,3,91
29322190,78704,30.254329681396484,-97.7697525024414,1953,850000,2020,2160,3.0,4,68
29472343,78704,30.24958419799805,-97.78253173828124,1977,675000,2020,2216,4.0,5,44
29322186,78704,30.25476837158203,-97.7702407836914,2019,1589900,2020,2520,4.0,4,2
29322342,78704,30.24921226501465,-97.77049255371094,1935,655000,2018,1428,2.0,2,86
29473583,78704,30.24429130554199,-97.77581024169922,1963,540000,2021,786,1.0,3,58
29324178,78704,30.25598907470703,-97.76982879638672,1959,699900,2019,1010,2.0,3,62
29324166,78704,30.256486892700195,-97.76864624023438,1959,850000,2019,1613,3.0,4,62
29322114,78704,30.25331115722656,-97.77271270751952,2019,1925000,2020,3274,6.0,5,2
29322832,78704,30.25263214111328,-97.78203582763672,2020,725000,2018,4662,6.0,5,1
29476836,78704,30.23736572265625,-97.77403259277344,1962,370000,2018,904,1.0,3,59
29323954,78704,30.25526237487793,-97.7700653076172,1950,529000,2020,1308,2.0,2,71
29324343,78704,30.25570869445801,-97.7724380493164,2011,1075000,2021,2765,4.0,4,10
62607832,78704,30.244096755981445,-97.77481079101562,1954,699000,2020,654,1.0,1,67
94642591,78704,30.26081848144531,-97.77777862548828,2008,750000,2020,1728,3.0,3,13
29476830,78704,30.237510681152344,-97.7756805419922,1961,449900,2020,1953,3.0,4,60
29476826,78704,30.23782730102539,-97.77467346191406,1963,620000,2019,1693,3.0,4,58
29472323,78704,30.2490234375,-97.78333282470705,2014,1050000,2019,2763,3.0,4,7
29322083,78704,30.25191116333008,-97.77259826660156,1950,745000,2020,1988,0.0,3,71
64728317,78704,30.24283790588379,-97.7759246826172,2004,570000,2019,1792,3.0,3,17
29324570,78704,30.25826835632324,-97.77806091308594,2019,2195000,2020,3025,5.0,4,2
83827816,78704,30.24526214599609,-97.7725601196289,2005,574500,2020,1835,3.0,2,16
29322814,78704,30.25056266784668,-97.78173065185548,1960,673000,2018,1523,2.0,3,61
29324555,78704,30.25664710998535,-97.78134155273438,1969,689000,2019,2192,2.0,4,52
29322628,78704,30.25410079956055,-97.75575256347656,1940,725000,2019,1287,2.0,2,81
29322812,78704,30.25020217895508,-97.78204345703124,1964,615000,2018,1785,2.0,3,57
29325554,78704,30.259580612182614,-97.77698516845705,1964,975000,2020,1996,2.0,4,57
62607811,78704,30.24083709716797,-97.77926635742188,1982,899000,2019,2800,5.0,4,39
29324546,78704,30.25552749633789,-97.78099060058594,2017,1795000,2020,3636,4.0,4,4
29323625,78704,30.25476455688477,-97.7559585571289,1936,450000,2020,1472,2.0,3,85
83815809,78704,30.23904228210449,-97.77203369140624,2010,480000,2019,1649,3.0,2,11
29324540,78704,30.25695610046387,-97.78050994873048,1971,950000,2018,1964,3.0,4,50
29322625,78704,30.254356384277344,-97.75616455078124,1947,750000,2019,1332,2.0,3,74
29322809,78704,30.250444412231445,-97.78282928466795,1960,799950,2019,1666,2.0,3,61
29472306,78704,30.24790382385254,-97.78282165527344,1956,825000,2019,1804,3.0,4,65
29323616,78704,30.25480651855469,-97.75527954101562,1939,720000,2020,1278,2.0,3,82
29324532,78704,30.258941650390625,-97.77960968017578,1973,849500,2020,1776,2.0,3,48
29324531,78704,30.25915908813477,-97.77975463867188,1973,675000,2018,2244,2.0,3,48
29324113,78704,30.258533477783203,-97.76560974121094,2011,648900,2020,2456,3.0,3,10
29472302,78704,30.24843406677246,-97.78346252441406,2019,574900,2019,2774,3.0,4,2
29324521,78704,30.256193161010746,-97.77628326416016,1972,799000,2019,2123,3.0,3,49
119615112,78704,30.25270271301269,-97.76654815673828,2012,539000,2020,1453,2.0,2,9
29324504,78704,30.258514404296875,-97.77899169921876,1976,1078800,2018,2480,3.0,4,45
29324501,78704,30.258188247680664,-97.77955627441406,1963,655000,2018,1448,2.0,3,58
29472784,78704,30.24409294128418,-97.77300262451172,1940,429900,2019,856,1.0,2,81
29322500,78704,30.253875732421875,-97.77657318115234,2017,2995000,2020,3302,4.0,4,4
29322608,78704,30.25336837768555,-97.75646209716795,1953,569999,2018,780,1.0,2,68
29322606,78704,30.253559112548828,-97.75675201416016,1941,663000,2018,895,1.0,2,80
29472281,78704,30.24984169006348,-97.78482055664062,1960,789900,2019,2744,3.0,4,61
29323949,78704,30.254892349243164,-97.7695770263672,1935,1082000,2020,2015,3.0,3,86
29323947,78704,30.25502014160156,-97.76913452148438,1946,1149000,2019,2373,3.0,4,75
29476779,78704,30.237415313720703,-97.77135467529295,1963,425000,2019,962,1.0,3,58
29325082,78704,30.260087966918945,-97.76953887939452,1956,1249000,2019,2799,3.0,4,65
119625069,78704,30.254472732543945,-97.75653076171876,2013,1250000,2018,2349,4.0,4,8
29324055,78704,30.256118774414062,-97.76707458496094,2018,1395000,2018,3015,5.0,4,3
29474769,78704,30.24270057678223,-97.78504180908205,1955,539000,2018,1439,2.0,3,66
29473056,78704,30.248247146606445,-97.77886962890624,1946,750000,2020,800,2.0,3,75
29475258,78704,30.23805809020996,-97.78258514404295,1969,585000,2020,1479,2.0,4,52
2083394421,78704,30.237394332885746,-97.76627349853516,2016,849900,2019,2213,4.0,3,5
29325046,78704,30.25783729553223,-97.7702865600586,1962,799000,2019,1651,2.0,3,59
2138036757,78704,30.24058723449707,-97.77392578125,1982,319000,2018,1101,2.0,2,39
29324030,78704,30.25564765930176,-97.76754760742188,2017,1300000,2018,2513,3.0,4,4
29475255,78704,30.23739624023437,-97.7825927734375,1952,799000,2019,2422,3.0,4,69
29473461,78704,30.244447708129886,-97.76656341552734,1955,450000,2018,1577,2.0,2,66
29474752,78704,30.24234771728516,-97.7729034423828,1982,335000,2020,1119,2.0,2,39
29475249,78704,30.23756980895996,-97.77947998046876,1968,584500,2018,1719,2.0,4,53
29323923,78704,30.25746917724609,-97.7646255493164,2007,875000,2018,2670,3.0,4,14
2081724917,78704,30.23966217041016,-97.75725555419922,2019,599000,2020,1007,3.0,2,2
83823747,78704,30.23844909667969,-97.7723159790039,2009,479900,2019,1538,3.0,2,12
29322027,78704,30.25368690490723,-97.75814819335938,1935,1750000,2020,2338,3.0,3,86
29475246,78704,30.237247467041016,-97.78035736083984,1964,588000,2019,1561,2.0,3,57
29324026,78704,30.25595474243164,-97.7678451538086,1942,925000,2020,2312,3.0,3,79
29474908,78704,30.23931312561035,-97.7575912475586,1984,520000,2019,2200,1.0,3,37
29322242,78704,30.251148223876964,-97.77149200439452,2020,699000,2020,1096,3.0,2,1
70352021,78704,30.25869178771973,-97.75994110107422,2006,620000,2019,2055,3.0,2,15
29474906,78704,30.23905372619629,-97.75775146484376,1962,495000,2020,936,1.0,3,59
29322021,78704,30.25361251831055,-97.75726318359376,1946,1499900,2020,3028,4.0,4,75
29474905,78704,30.238924026489247,-97.7578353881836,2019,1425000,2019,2782,7.0,5,2
29323919,78704,30.25688552856445,-97.76457977294922,2014,1399999,2020,2489,3.0,4,7
29322241,78704,30.25100135803223,-97.77117919921876,2016,1675000,2020,2800,3.0,4,5
29322015,78704,30.25410461425781,-97.75804901123048,2020,1600000,2020,2291,4.0,3,1
145655903,78704,30.24689292907715,-97.7631607055664,1978,399000,2019,1310,1.0,2,43
70348732,78704,30.24482727050781,-97.77435302734376,2006,750000,2018,2366,4.0,3,15
29322014,78704,30.25416755676269,-97.7581787109375,2018,595000,2019,2006,4.0,3,3
29474901,78704,30.23839569091797,-97.75816345214844,1962,485000,2018,976,1.0,3,59
29322232,78704,30.250661849975582,-97.77066802978516,2019,775000,2020,2618,4.0,4,2
29325509,78704,30.25979232788086,-97.76604461669922,1940,825000,2018,1663,2.0,2,81
29324907,78704,30.2580623626709,-97.7642059326172,2007,824000,2018,2991,3.0,3,14
29473389,78704,30.24448013305664,-97.75858306884766,2011,625000,2020,2167,3.0,3,10
29322218,78704,30.249786376953125,-97.77156829833984,2019,383000,2019,3000,4.0,4,2
29324005,78704,30.259632110595703,-97.76791381835938,1959,750000,2018,1532,2.0,3,62
29473383,78704,30.24404144287109,-97.75942993164062,2019,1950000,2020,2975,4.0,4,2
29322005,78704,30.25254440307617,-97.75794982910156,1961,1150000,2018,2038,3.0,3,60
29474876,78704,30.23848342895508,-97.75762176513672,2018,475000,2019,2632,4.0,3,3
